 DECAY0 generated file: BiPo212.dat                             

  date and hour         :   10.10.2007    15:32: 4
  initial random number :  0
    
  event type: Bi212           
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
  1 -0.119051E-01  0.529422E-02  0.743237E-02  0.00000    
    5648  868.545       3
 47  -122.107       170.514       34.0708      0.00000    
  3 -0.818908E-02  0.161198     -0.110915E-01 0.233545E-10
  1 -0.534825E-02  0.130533E-01  0.509980E-02  0.00000    
    5649  2708.33       4
  3  0.336325     -0.554630E-01 -0.445932      0.00000    
  1  0.441711      0.320946      0.565404      0.00000    
  1 -0.113055     -0.189505      0.692701      0.00000    
 47  -78.5741      -189.302       153.489     0.400166E-06
    5650  3221.01       3
  3 -0.579016     -0.916732     -0.206738      0.00000    
  1 -0.432229     -0.526561     -0.253853      0.00000    
 47  -30.5475       229.163      -110.087     0.339768E-07
    5651  5715.05       2
  3  0.789798      0.673353     -0.657075      0.00000    
 47  -88.2130       202.765       129.123     0.172747E-07
    5652  2251.82       2
  3  -1.35722     -0.418064      0.147270E-02  0.00000    
 47  -149.440       157.965       135.212     0.254140E-06
    5653  1632.29       2
  3 -0.871169      0.573909     -0.810914      0.00000    
 47  -165.458      -59.9935      -185.990     0.508598E-07
    5654  2955.23       3
 47  -136.886      -138.839      -84.4498      0.00000    
  3 -0.157932      0.294549E-01 -0.191019E-01 0.230240E-11
  1 -0.283289E-02  0.153701E-02  0.146497E-01  0.00000    
    5655  5.29170       2
  3  0.534672       1.03991     -0.376185      0.00000    
 47   75.0284      -234.174       71.4212     0.560094E-06
    5656  2796.25       2
  3  0.105465E-01   1.30597      0.467059      0.00000    
 47  -18.0440       97.9940      -235.880     0.751356E-07
    5657  1708.48       3
 47  -5.01939      -137.615       161.811      0.00000    
  3  0.117362     -0.101753      0.452487E-01 0.453561E-11
  1 -0.505953E-02  0.197810E-02  0.139817E-01  0.00000    
    5658  3146.80       3
 47   189.005       71.8851      -65.2337      0.00000    
  3 -0.133694      0.675759E-01 -0.611094E-01 0.494977E-11
  1  0.523026E-02  0.116735E-01  0.783419E-02  0.00000    
    5659  7582.82       3
 47  -81.0504       108.320      -163.840      0.00000    
  3 -0.141342      0.668007E-01 -0.416551E-01 0.189635E-11
  1 -0.105504E-01  0.263933E-02  0.103307E-01  0.00000    
    5660  1339.46       4
 47   25.1506       144.864       142.171      0.00000    
  1 -0.750664E-01 -0.161497     -0.416525      0.00000    
  3  0.380407E-01  0.962040E-01 -0.124389     0.178678E-10
  1 -0.120747E-01 -0.865370E-02  0.207704E-02  0.00000    
    5661  1429.68       2
  3 -0.588730      -1.16359      0.128842      0.00000    
 47   40.2055       113.458      -226.006     0.957759E-07
    5662  2250.48       2
  3 -0.417593       1.15351      0.303666      0.00000    
 47   237.547      -77.0568       56.5844     0.389225E-07
    5663  1404.39       2
  3  0.617903       1.42474       1.56485      0.00000    
 47  -250.184      -11.9961      -53.2155     0.935489E-08
    5664  35.6688       2
  3 -0.947600E-01   1.81247       1.22737      0.00000    
 47  -77.6698       176.933       168.018     0.114670E-05
    5665  3731.71       2
  3  0.699566       1.44695       1.90011      0.00000    
 47  -152.834      -196.297       60.6395     0.931783E-06
    5666  3396.94       2
  3   1.46350     -0.732754     -0.328138E-01  0.00000    
 47   123.723      -142.210      -173.312     0.260142E-06
    5667  1423.07       3
 47  -67.3803      -179.148       92.2589      0.00000    
  3 -0.756922E-01  0.142697     -0.912877E-02 0.818192E-11
  1 -0.126443E-01  0.793906E-02  0.144660E-02  0.00000    
    5668  8228.57       1
 47   186.915       21.9582      -100.088      0.00000    
    5669  1555.28       3
  3 -0.134518     -0.494301      0.701085      0.00000    
  1  0.697525      0.820563       1.21152      0.00000    
 47  -190.690      -7.44907      -170.733     0.650416E-06
    5670  3533.08       2
  3  0.709846E-01  0.554609     -0.631113      0.00000    
 47  -235.862       98.8899      -12.5572     0.605712E-06
    5671  4587.66       2
  3 -0.383231       1.75940     -0.286497E-01  0.00000    
 47   96.8537      -36.5223       234.208     0.159632E-07
    5672  8386.93       3
 47  -55.6274      -194.744      -64.2357      0.00000    
  3 -0.100154      0.112420     -0.592115E-01 0.183007E-10
  1  0.121862E-01  0.590829E-02  0.644895E-02  0.00000    
    5673  11520.7       1
 47   13.3651       47.9555      -207.265      0.00000    
    5674  11092.9       2
  3   1.16184     -0.100383      -2.14083      0.00000    
 47  -252.106      -36.0207      -26.7014     0.134931E-06
    5675  2051.57       2
  3  0.298888      -1.88858     -0.745004      0.00000    
 47   82.6481      -220.920       99.6563     0.945592E-06
    5676  1789.92       2
  3  -1.71985      -1.59893      0.909414      0.00000    
 47   118.795       118.188       193.616     0.150943E-06
    5677  4296.75       2
 47   157.106       123.745       71.7689      0.00000    
  1  0.286092E-01  0.632653E-02  0.272303E-01 0.118882E-10
    5678  6262.73       3
 47  -172.787      -67.8791      -103.358      0.00000    
  3  0.877590E-01 -0.119554      0.646539E-01 0.680854E-12
  1 -0.460080E-02  0.142759E-01 -0.179200E-03  0.00000    
    5679  237.953       2
  3  0.201600     -0.217186      0.822764      0.00000    
 47   173.308       49.7503       181.817     0.216252E-06
    5680  12409.1       2
  3  -1.39510      0.744798      0.676423      0.00000    
 47  -56.0022      -99.2896       229.289     0.551803E-07
    5681  1405.02       2
  3 -0.815942E-01  0.185509      0.159324      0.00000    
 47   228.524      -104.059       50.1634     0.116505E-05
    5682  11766.2       3
 47   175.843       74.8281      -92.8754      0.00000    
  3 -0.157264      0.293319E-02  0.378746E-01 0.195604E-12
  1 -0.688851E-02 -0.129402E-01  0.317793E-02  0.00000    
    5683  1560.77       2
  3  0.655244     -0.403195      -1.34503      0.00000    
 47  -231.320       108.105       19.2897     0.153095E-06
    5684  997.325       2
  3  0.171928     -0.121750     -0.115703      0.00000    
 47   98.8928      -69.2085      -225.828     0.868236E-06
    5685  17972.8       2
  3 -0.660334      0.123601      -1.88563      0.00000    
 47   101.756       234.608      -13.1475     0.524516E-07
    5686  13275.0       3
  3  -1.33118       1.21643     -0.296002      0.00000    
  1  0.335537     -0.385702     -0.516893      0.00000    
 47  -91.2974       229.898      -66.1788     0.655284E-07
    5687  4081.71       2
  3  0.456906     -0.119545E-01  0.529723      0.00000    
 47   252.508       13.9468       40.1611     0.286052E-06
    5688  3024.38       3
 47  -204.292       40.5077      -42.0703      0.00000    
  3  0.674455E-01 -0.107699      0.100135     0.819559E-11
  1 -0.693673E-02  0.117294E-01  0.626929E-02  0.00000    
    5689  10960.1       2
  3  0.871623      0.225082     -0.348882      0.00000    
 47   190.039       31.0439      -168.788     0.103106E-05
    5690  15280.5       1
 47   128.462       9.12560       169.857      0.00000    
    5691  6976.97       3
 47   204.596      -31.8152      -47.6873      0.00000    
  3 -0.108409     -0.190529E-01  0.118572     0.181087E-10
  1  0.795752E-02 -0.127100E-01 -0.366603E-03  0.00000    
    5692  2352.50       1
 47   16.0394       2.16347      -212.544      0.00000    
    5693  127.846       2
  3 -0.404292E-01  0.525510E-03 -0.686085      0.00000    
 47  -105.623      -122.469       198.527     0.199852E-06
    5694  6642.30       3
 47   157.638       134.444       47.1283      0.00000    
  3 -0.187981E-01  0.160493      0.796916E-02 0.642296E-11
  1 -0.925954E-03 -0.175385E-02  0.148683E-01  0.00000    
    5695  3896.95       3
  3 -0.905427      0.627520     -0.833386      0.00000    
  1  0.560864      0.208693      0.412805      0.00000    
 47   237.668      -17.2924      -93.7177     0.816680E-06
    5696  4944.64       2
  3 -0.260862       1.55426       1.07126      0.00000    
 47  -209.899      -54.2597       136.258     0.304863E-06
    5697  4123.14       1
 47   158.166       133.913      -49.8797      0.00000    
    5698  2807.67       3
 47   128.263       88.3819       144.509      0.00000    
  3 -0.130316      0.799461E-01  0.529271E-01 0.113098E-11
  1 -0.130694E-01  0.735933E-02  0.178989E-03  0.00000    
    5699  10137.5       3
 47   56.6291      -192.213       70.6625      0.00000    
  3  0.216338E-01  0.958913E-01  0.128498     0.104508E-10
  1  0.120884E-01  0.522002E-02 -0.718488E-02  0.00000    
    5700  7230.62       2
  3  -1.92853     -0.849641E-01   1.81426      0.00000    
 47  -72.5258      -133.217      -206.304     0.127763E-05
    5701  4419.03       2
  3  -1.18716     -0.632068      0.175591E-01  0.00000    
 47  -93.8049       31.8135       236.128     0.521435E-08
    5702  1229.47       3
 47   26.2850      -210.694      -7.93564      0.00000    
  3  0.221693E-01  0.998503E-01  0.125353     0.417856E-11
  1  0.492228E-02  0.400107E-02  0.135927E-01  0.00000    
    5703  6482.67       3
 47  -186.362      -92.5926       42.9152      0.00000    
  3 -0.277882E-01  0.377388E-01  0.154850     0.506775E-11
  1  0.480645E-02  0.141817E-01  0.880968E-03  0.00000    
    5704  2356.31       3
 47   108.224      -103.933      -150.437      0.00000    
  3 -0.150179E-01 -0.156010     -0.401272E-01 0.188844E-10
  1  0.133208E-01  0.260479E-02  0.638527E-02  0.00000    
    5705  4037.79       2
  3 -0.643485       1.95215     -0.236181      0.00000    
 47  -92.7516      -50.0245      -233.372     0.667866E-06
    5706  1493.10       3
 47  -165.560       121.188      -55.2188      0.00000    
  3  0.100481      0.147559E-01 -0.125940     0.148101E-10
  1 -0.131006E-01 -0.592278E-02  0.427727E-02  0.00000    
    5707  544.303       2
  3  -1.11408      -2.26645     -0.618958      0.00000    
 47  -255.062       17.7968       13.9476     0.758375E-06
    5708  6249.85       3
 47  -182.282      -102.319       38.0755      0.00000    
  3  0.986856E-01 -0.128203      0.134157E-03 0.104116E-10
  1  0.319691E-02 -0.100908E-01 -0.106280E-01  0.00000    
    5709  4246.29       2
  3  0.565272      0.789573     -0.443201      0.00000    
 47   2.38819      -202.882      -156.208     0.595011E-06
    5710  18130.9       3
  3 -0.342631     -0.231335      0.903117E-01  0.00000    
  1  -1.25415     -0.605139      0.591673      0.00000    
 47   227.438      -112.680       33.8140     0.835778E-07
    5711  78.9689       2
  3  0.344419      0.368582      0.410943      0.00000    
 47   67.3422      -190.369      -157.457     0.406203E-06
    5712  1450.28       2
  3  -1.57255     -0.313638      0.655037E-01  0.00000    
 47  -120.169       225.787       12.1469     0.253066E-06
    5713  3940.46       2
  3  0.647739      0.349530     -0.790844      0.00000    
 47  -254.307      -29.7588       3.17964     0.112588E-05
    5714  4044.98       2
  3  0.586974     -0.785306      0.291626      0.00000    
 47  -201.659      -25.2706       155.766     0.555596E-06
    5715  2661.87       2
  3  0.268677E-01  0.713921     -0.504244      0.00000    
 47  -187.739       164.561       56.9360     0.921294E-06
    5716  3045.15       2
  3  -1.13444      0.724878      0.851517      0.00000    
 47  -40.1164      -238.495      -84.1341     0.139505E-05
    5717  2826.14       2
  3 -0.284115     -0.218911E-01  0.244016      0.00000    
 47   12.8694      -185.716       175.817     0.144986E-06
    5718  9500.26       3
 47   144.599      -31.8108      -152.397      0.00000    
  3  0.210123E-01 -0.816860E-01  0.138061     0.284070E-10
  1  0.139187E-01  0.502344E-02  0.245681E-02  0.00000    
    5719  11630.6       3
 47  -25.8407      -186.891      -97.7233      0.00000    
  3  0.630675E-01 -0.743020E-01  0.129138     0.341966E-11
  1  0.123128E-01 -0.842045E-02 -0.157810E-02  0.00000    
    5720  19781.7       3
 47   133.287      -96.1627       134.660      0.00000    
  3 -0.152903      0.438116E-01 -0.295999E-01 0.468131E-11
  1 -0.114899E-02  0.148448E-01 -0.181949E-02  0.00000    
    5721  2881.12       2
  3  -1.36348      -1.62181      0.427280E-01  0.00000    
 47   56.9093       90.1988      -232.795     0.233126E-06
    5722  3787.07       1
 47  -58.5485      -182.502       93.2845      0.00000    
    5723  2898.53       3
 47  -46.3756      -201.197       50.1495      0.00000    
  3  0.303468E-01  0.664565E-01 -0.144352     0.596662E-11
  1 -0.130304E-01  0.720444E-02  0.181772E-02  0.00000    
    5724  478.661       3
  3  0.787336E-01  0.776442E-01 -0.182915      0.00000    
  1 -0.477794      0.317132     -0.446844      0.00000    
 47   151.604       123.814       165.088     0.426166E-06
    5725  3162.52       3
 47  -124.864       156.016      -72.2059      0.00000    
  3 -0.192457E-02 -0.660844E-02  0.161640     0.353506E-10
  1  0.100828E-01  0.730899E-02 -0.836161E-02  0.00000    
    5726  6621.42       1
 47   142.505      -100.228       122.816      0.00000    
    5727  14813.7       3
 47   91.4534       13.5107      -191.310      0.00000    
  3  0.122668E-01  0.716782E-01  0.144522     0.639867E-11
  1 -0.990057E-02 -0.106003E-01 -0.382273E-02  0.00000    
    5728  4311.47       2
  3  0.531347      -1.20138      -1.30485      0.00000    
 47   247.580      -25.2068       60.3031     0.341893E-06
    5729  2172.93       3
  3 -0.542069     -0.451556     -0.708571      0.00000    
  1  0.126917      -1.61601      0.568565E-02  0.00000    
 47  -64.4888      -52.0397      -242.283     0.133744E-05
    5730  6651.12       1
 47   107.712       120.804      -138.714      0.00000    
    5731  1728.09       2
 47   177.919       59.3107       99.8648      0.00000    
  1  0.446280E-02  0.234653E-01  0.320852E-01 0.512068E-11
    5732  4838.99       2
  3 -0.104027E-01  0.394998E-01  -1.17933      0.00000    
 47   139.876       201.998       72.1056     0.529954E-06
    5733  7195.06       2
  3  0.772406      0.673939      -1.01849      0.00000    
 47  -77.9934       132.358      -204.857     0.140560E-07
    5734  2912.73       2
  3  0.655997     -0.643824E-01 -0.398668      0.00000    
 47   110.107       15.5730      -230.655     0.411088E-06
    5735  9978.28       2
  3 -0.370269      0.483295      0.266154E-01  0.00000    
 47  -212.454      -107.186      -94.5643     0.977761E-06
    5736  24362.3       3
 47   49.0518      -204.435      -30.7590      0.00000    
  3 -0.105413      0.119548E-01  0.122148     0.253566E-10
  1 -0.489195E-02 -0.120440E-01 -0.748397E-02  0.00000    
    5737  8985.74       3
 47   39.0614      -47.6535       203.345      0.00000    
  3 -0.127250      0.196018E-01  0.979697E-01 0.321992E-11
  1 -0.789896E-02  0.119291E-01  0.450577E-02  0.00000    
    5738  532.795       2
  3 -0.547738      0.134133      0.641786      0.00000    
 47   79.0136      -54.3383       237.428     0.106648E-06
    5739  1873.00       2
  3  0.863499     -0.869444      0.387421      0.00000    
 47   195.486      -164.110       20.5229     0.277818E-06
    5740  13899.1       2
  3  0.527670      0.354034      0.618408      0.00000    
 47  -6.62416       247.117      -66.7627     0.560427E-06
    5741  6614.90       3
 47  -95.6687      -188.823      -18.4137      0.00000    
  3  0.128426      0.240537E-01 -0.954100E-01 0.141236E-10
  1  0.966205E-02  0.907921E-02  0.701517E-02  0.00000    
    5742  4410.93       3
 47  -10.7888      -211.663      -15.1002      0.00000    
  3 -0.133275     -0.591140E-01 -0.701302E-01 0.116423E-10
  1  0.109630E-01 -0.770596E-02 -0.674022E-02  0.00000    
    5743  1673.32       2
  3 -0.219157       1.20750      -1.43867      0.00000    
 47  -213.323      -141.058       12.8043     0.987059E-06
    5744  9510.72       3
  3 -0.214320     -0.384638       1.35122      0.00000    
  1  0.268588     -0.182858      0.650348      0.00000    
 47  -89.4467       217.175       101.991     0.296481E-06
    5745  8138.54       2
 47   84.9277       132.616      -142.639      0.00000    
  1 -0.168578E-01  0.333366E-01 -0.143000E-01 0.800476E-11
    5746  3855.27       2
  3  -1.26868     -0.736240     -0.734461E-01  0.00000    
 47  -8.66885       108.630      -231.716     0.101710E-07
    5747  10122.1       2
  3 -0.548098E-01   1.22680      0.186657      0.00000    
 47  -187.555       134.728      -110.633     0.494362E-06
    5748  3419.88       2
  3  0.180819       1.97381     -0.184150      0.00000    
 47  -69.4281      -192.229      -154.258     0.721010E-06
    5749  4878.58       3
 47   132.907       132.924      -99.0597      0.00000    
  3 -0.147388     -0.246679E-01  0.619949E-01 0.143229E-11
  1  0.886586E-02  0.220450E-02 -0.118969E-01  0.00000    
    5750  6437.12       2
  3   1.05643       1.40235      0.119403      0.00000    
 47  -26.5971       251.543       39.8293     0.717711E-07
    5751  146.478       2
  3  0.633149     -0.622415     -0.118869E-02  0.00000    
 47  -137.789       189.120      -103.999     0.163803E-06
    5752  1553.29       2
  3  0.700115      -1.23007      -1.77742      0.00000    
 47   218.791      -37.8217       127.545     0.591369E-06
    5753  20618.8       4
 47  -103.633       125.336      -128.808      0.00000    
  1  0.201585      0.202451     -0.363472E-01  0.00000    
  3  0.328319E-01  0.114834      0.109133     0.353106E-11
  1 -0.129141E-01 -0.674371E-02  0.357045E-02  0.00000    
    5754  3496.93       2
  3  0.787284     -0.421720     -0.264140      0.00000    
 47   29.3044       119.017      -224.820     0.127217E-06
    5755  975.393       2
  3  0.348478     -0.945105      0.318681      0.00000    
 47   147.794       134.208       160.353     0.147899E-06
    5756  4249.09       2
  3  0.969141     -0.714807E-02 -0.260047      0.00000    
 47   155.105      -82.5833       186.253     0.598751E-06
    5757  405.103       2
  3 -0.937979E-01  0.317242E-01 -0.152892      0.00000    
 47   155.557      -197.495      -48.6403     0.307311E-07
    5758  3939.91       2
  3  -1.25972      0.897817      0.361915      0.00000    
 47  -133.755       147.583      -160.924     0.502220E-07
    5759  8432.01       3
  3  0.597440      0.460847      0.610549      0.00000    
  1 -0.513946      0.428767     -0.283809      0.00000    
 47   84.3689       177.829      -163.789     0.422246E-06
    5760  1517.43       1
 47   204.849       58.9392      0.403266E-01  0.00000    
    5761  1380.15       3
 47   19.1527      -57.6503      -203.606      0.00000    
  3  0.170574E-01 -0.703268E-01 -0.144700     0.338742E-11
  1 -0.271252E-02  0.164779E-02  0.146604E-01  0.00000    
    5762  7480.54       3
 47  -105.020       162.510       87.7894      0.00000    
  3  0.129908     -0.882456E-01 -0.388795E-01 0.120781E-10
  1 -0.796618E-02  0.862208E-02 -0.933807E-02  0.00000    
    5763  1388.68       2
  3  -1.49380     -0.488586      0.715454      0.00000    
 47   217.958       113.824      -71.4567     0.128330E-05
    5764  3224.36       2
  3  0.694924     -0.610829      0.227973      0.00000    
 47   196.677       152.118      -61.2060     0.277746E-06
    5765  14526.8       2
  3  0.112391      0.714034      0.450150      0.00000    
 47  -252.914       37.3971       14.2859     0.778182E-06
    5766  2035.54       3
  3  -1.51030     -0.452463      0.372664      0.00000    
  1 -0.273383E-01  0.617246      0.383131      0.00000    
 47   92.1316      -111.092      -211.514     0.240670E-06
    5767  5882.34       3
 47   27.6870       198.813      -69.6620      0.00000    
  3 -0.640800E-02  0.396873E-01 -0.156713     0.825983E-11
  1  0.127983E-01  0.763806E-02  0.169223E-02  0.00000    
    5768  5356.37       2
  3  0.375427      0.454823     -0.293302      0.00000    
 47  -40.5803       242.936      -70.0245     0.908182E-07
    5769  2965.10       2
  3 -0.609364     -0.487681      -2.46746      0.00000    
 47   178.636      -77.9068       166.095     0.453135E-06
    5770  648.752       2
  3  0.236043      0.519243     -0.323347      0.00000    
 47   6.73298       173.334       188.355     0.968583E-07
    5771  4404.80       3
 47   97.5176       182.311      -48.9795      0.00000    
  3  0.852959E-01 -0.136365     -0.174380E-01 0.165426E-10
  1  0.963925E-02  0.282247E-02 -0.111409E-01  0.00000    
    5772  18517.6       2
  3   1.92675     -0.393054     -0.412094      0.00000    
 47  -154.883      -17.0894      -203.192     0.141238E-06
    5773  19531.5       2
  3   1.18561     -0.977607     -0.679505      0.00000    
 47   4.31710      -256.016      -2.19734     0.241227E-07
    5774  1558.49       2
  3 -0.945221E-01  -1.23711     -0.725231      0.00000    
 47   131.730       158.954      -151.489     0.359618E-06
    5775  1119.36       1
 47   116.942       170.419       52.1443      0.00000    
    5776  496.204       3
 47  -29.2875      -109.622       179.641      0.00000    
  3 -0.672407E-01  0.795548E-01  0.123793     0.109523E-10
  1  0.912577E-02  0.831081E-02 -0.852354E-02  0.00000    
    5777  1381.04       3
 47   193.473       77.4515      -41.4159      0.00000    
  3 -0.147535      0.692392E-02 -0.660326E-01 0.228588E-10
  1  0.149121E-01  0.104943E-03 -0.161856E-02  0.00000    
    5778  1929.59       2
  3  0.444406     -0.125735      -1.99502      0.00000    
 47  -6.62493      -100.380       235.474     0.259499E-06
    5779  8973.31       2
  3  0.265141E-01 -0.176753      0.699650E-01  0.00000    
 47  -43.2203       241.795      -72.3526     0.115806E-06
    5780  161.496       2
  3  -2.03500      0.883719       1.00086      0.00000    
 47  -133.749       217.713      -16.7340     0.279849E-06
    5781  6032.67       2
  3  0.289753     -0.213094     -0.947003      0.00000    
 47   155.535      -199.498      -39.7155     0.942754E-07
    5782  144.750       1
 47  -161.758      -137.851      -16.3860      0.00000    
    5783  759.634       2
  3  0.513647      0.277759      0.953213      0.00000    
 47   72.7077      -191.528       153.618     0.421183E-07
    5784  4923.95       2
  3  0.235267      -1.07774     -0.150335      0.00000    
 47  -32.0924       254.042      0.898839     0.396784E-06
    5785  6294.39       2
  3 -0.364957E-02 -0.409301       2.17012      0.00000    
 47   83.0596      -63.6361       233.708     0.144651E-05
    5786  5513.31       2
  3  0.413294E-01  0.192829      0.157456      0.00000    
 47   180.428      -89.8260      -157.939     0.127466E-06
    5787  1591.32       2
  3 -0.522106       1.04824     -0.912820      0.00000    
 47  -186.524      -75.8891       158.170     0.662191E-07
    5788  6247.29       1
 47  -141.026      -26.3807      -157.647      0.00000    
    5789  3014.56       3
 47  -76.7714       113.900       162.107      0.00000    
  3 -0.152000      0.553253E-01  0.318869E-02 0.231353E-10
  1  0.100732E-01  0.697434E-02  0.865384E-02  0.00000    
    5790  316.577       3
 47   7.80054       206.234       50.5236      0.00000    
  3 -0.533336E-01  0.150270     -0.273749E-01 0.444900E-11
  1  0.436767E-02  0.122383E-01  0.749319E-02  0.00000    
    5791  2083.12       3
 47   158.450      -112.911      -85.3852      0.00000    
  3 -0.107489     -0.953494E-01  0.743612E-01 0.259833E-11
  1  0.253196E-02  0.215352E-02 -0.146271E-01  0.00000    
    5792  1820.58       2
  3   2.14319      0.903967      0.662759      0.00000    
 47  -137.540       210.991      -46.1913     0.324561E-06
    5793  1252.59       2
  3  0.705213       1.03552      0.162668      0.00000    
 47  -196.735       163.024       16.9172     0.113440E-06
    5794  896.240       3
 47  -206.518      -45.7579       20.0622      0.00000    
  3 -0.989210E-01 -0.122064     -0.385988E-01 0.151142E-11
  1  0.513723E-02 -0.139701E-02 -0.140235E-01  0.00000    
    5795  2027.71       2
  3  -1.68108      0.364877      0.669409      0.00000    
 47  -177.662       26.0346      -182.555     0.352968E-06
    5796  921.698       3
 47   106.497      -141.547      -117.340      0.00000    
  3  0.110332     -0.117882     -0.102810E-01 0.679816E-11
  1  0.473730E-02  0.140276E-01  0.240512E-02  0.00000    
    5797  10561.7       2
  3  -2.27781      0.244460     -0.928388E-01  0.00000    
 47   249.153       30.8200      -50.4048     0.577928E-06
    5798  4308.82       3
 47   70.7760       198.813      -24.6951      0.00000    
  3  0.104896     -0.113807     -0.471133E-01 0.108128E-10
  1 -0.384825E-02  0.103181E-02 -0.144612E-01  0.00000    
    5799  722.682       2
  3 -0.418997     -0.338980E-01   2.35823      0.00000    
 47  -241.221       59.6278       61.8433     0.407135E-06
    5800  236.586       2
  3  0.641915      0.413193     -0.162283      0.00000    
 47   118.915      -220.240       54.0534     0.652555E-06
    5801  17485.2       2
  3 -0.740205      -1.94714      -1.43834      0.00000    
 47  -47.2748      -239.238      -78.0914     0.101306E-05
    5802  2194.93       3
  3  0.179738     -0.735536      -1.60002      0.00000    
  1 -0.612295     -0.117878      0.373802      0.00000    
 47  -84.1760      -188.984       150.889     0.277067E-06
    5803  494.783       3
 47  -182.183       104.966       30.6167      0.00000    
  3 -0.146587E-01 -0.880232E-01 -0.134952     0.530855E-11
  1 -0.251347E-02 -0.147871E-01  0.158599E-03  0.00000    
    5804  1974.92       2
  3 -0.741557E-01 -0.416349E-01 -0.871521E-01  0.00000    
 47  -72.8731       32.3218      -243.337     0.844153E-06
    5805  2197.95       2
  3  -1.69564      0.380306      -1.42870      0.00000    
 47   87.9098       238.898       27.7017     0.938154E-06
    5806  385.039       1
 47   159.090       23.3955       139.929      0.00000    
    5807  1326.34       1
 47   130.828      -107.848      -129.189      0.00000    
    5808  8095.82       3
 47  -122.090       110.389      -134.365      0.00000    
  3  0.348495E-01 -0.147788      0.558484E-01 0.487074E-11
  1  0.110975E-01 -0.323787E-02  0.955835E-02  0.00000    
    5809  281.607       2
  3 -0.285023      0.756988      -1.58458      0.00000    
 47   50.7070       80.0660       237.878     0.401443E-06
    5810  2366.63       2
  3 -0.915082       1.07197      0.932368      0.00000    
 47   31.5871      -156.974      -199.824     0.606957E-07
    5811  3119.91       2
  3  0.348282E-01 -0.381453      0.293594      0.00000    
 47   29.8532      -7.67020       254.200     0.260688E-06
    5812  1766.77       3
 47  -77.8647       143.682      -135.788      0.00000    
  3  0.117221     -0.108554     -0.255005E-01 0.514795E-11
  1  0.515909E-02  0.347199E-02  0.136502E-01  0.00000    
    5813  3771.45       2
  3  0.352797     -0.644038      0.160461      0.00000    
 47  -9.27446      -106.281       232.779     0.346615E-06
    5814  15207.1       3
 47  -71.6666      -94.7489      -176.160      0.00000    
  3 -0.904166E-01  0.134044     -0.566284E-02 0.699221E-11
  1 -0.287652E-02  0.481015E-02 -0.139136E-01  0.00000    
    5815  3300.22       2
  3  0.598330       1.23898      -1.01374      0.00000    
 47   206.854      -101.010      -112.144     0.205291E-05
    5816  1189.60       3
 47  -86.2653       4.38153       194.126      0.00000    
  3  0.128058      0.279425E-01  0.948435E-01 0.125907E-11
  1  0.130516E-01 -0.415734E-02 -0.611335E-02  0.00000    
    5817  4215.57       1
 47   138.324       125.193       103.104      0.00000    
    5818  661.220       2
  3 -0.831234      0.590656      0.938590      0.00000    
 47   202.245       143.521       63.7695     0.189741E-06
    5819  19958.8       2
  3  0.257118     -0.220959     -0.185981      0.00000    
 47  -237.578       25.3297       92.1032     0.278318E-07
    5820  21798.2       2
  3  0.452500     -0.339767      -1.83846      0.00000    
 47  -185.347       94.9182       149.013     0.128082E-06
    5821  2782.43       2
  3 -0.102454      -1.85636     -0.199274      0.00000    
 47   167.701       72.0174      -179.604     0.426431E-06
    5822  304.652       2
 47   117.649      -91.3298       151.537      0.00000    
  1  0.858238E-02  0.309104E-01  0.238933E-01 0.210051E-11
    5823  11609.2       3
 47  -130.226      -16.2700      -167.100      0.00000    
  3 -0.694412E-01 -0.145844      0.908158E-02 0.138004E-10
  1 -0.971449E-02  0.111880E-01  0.233626E-02  0.00000    
    5824  8468.68       2
  3  0.276604      0.323770      0.238822E-01  0.00000    
 47   144.562      -209.691       26.4480     0.876907E-06
    5825  1885.70       3
 47   124.403      -79.8120      -152.642      0.00000    
  3  0.874782E-03 -0.239958E-01 -0.159995     0.445693E-10
  1 -0.343921E-02 -0.953465E-03 -0.145692E-01  0.00000    
    5826  5401.17       3
 47  -160.362      -135.146      -34.1398      0.00000    
  3 -0.127680     -0.739266E-01 -0.663896E-01 0.163886E-10
  1 -0.122629E-01 -0.358377E-02 -0.785986E-02  0.00000    
    5827  5376.19       3
  3   1.55937     -0.138631     -0.726336      0.00000    
  1  0.699497     -0.183374     -0.748771E-01  0.00000    
 47   62.1018      -118.637       218.258     0.550894E-06
    5828  2190.35       2
  3   2.26591     -0.310097      0.625645      0.00000    
 47  -21.6878       1.06123      -255.140     0.787758E-06
    5829  4353.36       3
 47   52.3437       91.1696       184.646      0.00000    
  3 -0.155618      0.442386E-01 -0.951499E-03 0.585203E-11
  1 -0.291350E-02  0.141332E-01 -0.409429E-02  0.00000    
    5830  3046.27       2
  3   1.64253      0.414364      -2.03927      0.00000    
 47  -52.8262       172.180      -182.020     0.107487E-05
    5831  14891.7       3
 47   97.0994       146.573      -119.306      0.00000    
  3 -0.329008E-01  0.102607     -0.120682     0.274046E-10
  1  0.855940E-03 -0.100319E-01  0.111188E-01  0.00000    
    5832  2982.19       2
  3  0.442043      0.984972      -2.08016      0.00000    
