 DECAY0 generated file: Xe136_2nu.dat                           

  date and hour         :   15. 4.2008    14:12:28
  initial random number :  0
    
  event type: Xe136           
              2nubb     0+ -> 0+     {2n}      
              level, Elevel (MeV) =  0+       0.0000     MeV
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
  3  0.663682E-02 -0.131942E-01  0.583788E-02  0.00000    
    2382  0.00000       2
  3 -0.631595       1.17302       1.01111      0.00000    
  3 -0.397940E-02 -0.138838E-01  0.521962E-02  0.00000    
    2383  0.00000       2
  3  0.570136      -1.34000     -0.981336      0.00000    
  3 -0.933804E-02  0.139094E-01  0.248304E-04  0.00000    
    2384  0.00000       2
  3 -0.632898      0.253917     -0.266818      0.00000    
  3  0.126223E-01 -0.298390E-02 -0.141474E-01  0.00000    
    2385  0.00000       2
  3   1.91916     -0.257236     -0.558889      0.00000    
  3 -0.311338E-03  0.424225E-02  0.574533E-02  0.00000    
    2386  0.00000       2
  3 -0.848911      -1.23170      -1.25075      0.00000    
  3 -0.109530E-01 -0.206140E-02 -0.179846E-02  0.00000    
    2387  0.00000       2
  3 -0.761145      0.190699     -0.953793      0.00000    
  3  0.104950E-01 -0.176736E-02 -0.637870E-03  0.00000    
    2388  0.00000       2
  3  0.484336     -0.212885E-01  0.746479      0.00000    
  3 -0.395904E-03 -0.161389E-01 -0.976024E-02  0.00000    
    2389  0.00000       2
  3 -0.994606E-01  -1.82100     -0.429001      0.00000    
  3  0.102297E-01  0.263685E-02 -0.135650E-01  0.00000    
    2390  0.00000       2
  3   1.51708      -1.55161      0.362127      0.00000    
  3  0.166510E-02  0.353601E-02  0.147252E-01  0.00000    
    2391  0.00000       2
  3  0.456611     -0.643905      -2.36390      0.00000    
  3  0.112533E-01  0.244144E-02 -0.159057E-01  0.00000    
    2392  0.00000       2
  3  0.621461      0.470632       1.01856      0.00000    
  3  0.327319E-02 -0.150761E-01  0.907757E-02  0.00000    
    2393  0.00000       2
  3  0.736222      -2.01195      -1.41318      0.00000    
  3  0.980840E-02  0.274803E-02 -0.644300E-02  0.00000    
    2394  0.00000       2
  3 -0.689671     -0.470329       2.71456      0.00000    
  3 -0.442663E-02  0.103961E-01 -0.160873E-01  0.00000    
    2395  0.00000       2
  3  0.336873      0.368572      0.338475      0.00000    
  3 -0.587706E-02  0.503771E-02  0.388108E-02  0.00000    
    2396  0.00000       2
  3   1.72592      -1.82190      0.425903      0.00000    
  3 -0.368591E-02  0.549477E-02 -0.122768E-01  0.00000    
    2397  0.00000       2
  3  -1.46249      0.359600       1.81826      0.00000    
  3 -0.248047E-02 -0.954552E-02 -0.600726E-02  0.00000    
    2398  0.00000       2
  3  0.431592       1.34477      0.769002      0.00000    
  3  0.463023E-02 -0.654102E-02 -0.173035E-01  0.00000    
    2399  0.00000       2
  3  0.435735      0.113565     -0.695851E-01  0.00000    
  3 -0.114916E-01 -0.951634E-02 -0.392022E-02  0.00000    
    2400  0.00000       2
  3   1.86756      0.243906     -0.283615E-01  0.00000    
  3 -0.280856E-02 -0.957049E-02 -0.101043E-01  0.00000    
    2401  0.00000       2
  3   1.89379      0.372397      -1.56093      0.00000    
  3  0.757763E-02 -0.132140E-01  0.118243E-01  0.00000    
    2402  0.00000       2
  3 -0.675751     -0.638870     -0.305231      0.00000    
  3  0.113909E-01 -0.380743E-02  0.345218E-03  0.00000    
    2403  0.00000       2
  3 -0.407065      0.619388      -1.11750      0.00000    
  3 -0.434732E-02  0.676216E-02  0.503865E-02  0.00000    
    2404  0.00000       2
  3  -2.51741      0.605235     -0.128620      0.00000    
  3  0.205088E-02 -0.172346E-02  0.662767E-02  0.00000    
    2405  0.00000       2
  3 -0.209464       1.19410      -1.14408      0.00000    
  3  0.884827E-02  0.720219E-02 -0.134054E-01  0.00000    
    2406  0.00000       2
  3  0.306210     -0.523121E-02  0.829058E-01  0.00000    
  3 -0.257469E-02 -0.135819E-01  0.874899E-02  0.00000    
    2407  0.00000       2
  3 -0.210162      0.402402      0.554290      0.00000    
  3 -0.205911E-01 -0.659399E-02  0.209269E-02  0.00000    
    2408  0.00000       2
  3 -0.923578E-01  0.308440E-02  0.220854      0.00000    
  3  0.511831E-02  0.622699E-02  0.826367E-02  0.00000    
    2409  0.00000       2
  3  0.308348     -0.499208E-01 -0.302407      0.00000    
  3 -0.199077E-02  0.462092E-03 -0.138083E-01  0.00000    
    2410  0.00000       2
  3   1.02536       1.48139      0.444245      0.00000    
  3  0.928371E-02  0.299320E-02 -0.927127E-02  0.00000    
    2411  0.00000       2
  3 -0.160778      0.244717     -0.332645      0.00000    
  3 -0.451038E-02 -0.269464E-02 -0.747336E-02  0.00000    
    2412  0.00000       2
  3 -0.679643      0.431108      0.192687      0.00000    
  3  0.146036E-02 -0.115432E-01 -0.687212E-04  0.00000    
    2413  0.00000       2
  3   1.56451      0.340196      -1.14186      0.00000    
  3 -0.983172E-02 -0.258797E-02  0.147863E-02  0.00000    
    2414  0.00000       2
  3  0.131926       1.05724       1.84577      0.00000    
  3  0.325348E-02 -0.646136E-04 -0.636499E-02  0.00000    
    2415  0.00000       2
  3 -0.988849      -1.75324       1.27325      0.00000    
  3  0.239922E-02 -0.769985E-02  0.898089E-02  0.00000    
    2416  0.00000       2
  3  0.798777      0.774795E-01  -1.04911      0.00000    
  3 -0.116998E-01 -0.980207E-02  0.526060E-02  0.00000    
    2417  0.00000       2
  3 -0.293247       2.29818     -0.676122      0.00000    
  3 -0.790763E-02  0.940876E-02 -0.666524E-02  0.00000    
    2418  0.00000       2
  3 -0.814059      -1.36496     -0.899722      0.00000    
  3  0.933718E-02 -0.154897E-01 -0.648465E-02  0.00000    
    2419  0.00000       2
  3 -0.140561     -0.538444     -0.280805      0.00000    
  3 -0.697899E-02 -0.620804E-02  0.489491E-02  0.00000    
    2420  0.00000       2
  3  -1.03851      0.642931      -1.35875      0.00000    
  3  0.113937E-02 -0.204360E-02  0.112164E-01  0.00000    
    2421  0.00000       2
  3   2.55059      -1.15532      0.781949      0.00000    
  3 -0.111937E-01 -0.145006E-01 -0.162662E-02  0.00000    
    2422  0.00000       2
  3   1.01071       1.86591       1.72668      0.00000    
  3 -0.550529E-02  0.140193E-01  0.117477E-01  0.00000    
    2423  0.00000       2
  3   1.89509      -1.53641     -0.714056      0.00000    
  3 -0.121773E-01 -0.867874E-02 -0.370334E-02  0.00000    
    2424  0.00000       2
  3   1.28461     -0.951567      -1.25409      0.00000    
  3  0.146175E-01  0.112392E-01 -0.357625E-02  0.00000    
    2425  0.00000       2
  3 -0.308580       2.20366       1.86137      0.00000    
  3  0.461378E-02 -0.479850E-02 -0.260574E-02  0.00000    
    2426  0.00000       2
  3  -1.07106      0.223860E-01  0.179501      0.00000    
  3  0.455806E-02  0.902867E-02 -0.121045E-01  0.00000    
    2427  0.00000       2
  3 -0.427100      -2.06823       1.29998      0.00000    
  3 -0.309572E-02 -0.842842E-02  0.106024E-01  0.00000    
    2428  0.00000       2
  3   1.17988       1.65321      0.694044      0.00000    
  3 -0.140966E-01  0.362362E-02 -0.165072E-02  0.00000    
    2429  0.00000       2
  3 -0.692045      0.819965     -0.220833      0.00000    
  3  0.527173E-02 -0.138080E-02 -0.462651E-02  0.00000    
    2430  0.00000       2
  3  0.452234     -0.242018       1.21479      0.00000    
  3 -0.271059E-02  0.628533E-02 -0.825808E-02  0.00000    
    2431  0.00000       2
  3 -0.709554      0.867572E-01 -0.524749      0.00000    
  3  0.179253E-01  0.416528E-02  0.844353E-02  0.00000    
    2432  0.00000       2
  3   2.47645      0.880499      0.676702      0.00000    
  3 -0.999984E-02  0.108216E-01  0.626996E-02  0.00000    
    2433  0.00000       2
  3  0.605475     -0.100699     -0.167040      0.00000    
  3 -0.128684E-01  0.188048E-03  0.449202E-02  0.00000    
    2434  0.00000       2
  3 -0.459128      0.234201      -2.33701      0.00000    
  3 -0.634504E-02 -0.599062E-02  0.144867E-01  0.00000    
    2435  0.00000       2
  3  0.749826     -0.205986     -0.940643      0.00000    
  3  0.148801E-02 -0.934682E-02  0.171639E-02  0.00000    
    2436  0.00000       2
  3  -1.95941      -1.81363      0.448688      0.00000    
  3  0.120115E-01 -0.109482E-02 -0.142392E-01  0.00000    
    2437  0.00000       2
  3  0.376364     -0.304040     -0.158871      0.00000    
  3  0.120712E-01  0.713505E-02 -0.123981E-02  0.00000    
    2438  0.00000       2
  3  0.956617      -1.93615       1.97319      0.00000    
  3 -0.167198E-01 -0.106191E-01  0.713772E-02  0.00000    
    2439  0.00000       2
  3 -0.520333      0.787167      -2.33871      0.00000    
  3 -0.683137E-02  0.766501E-02  0.878023E-02  0.00000    
    2440  0.00000       2
  3   1.30367      0.728967      0.683067      0.00000    
  3 -0.632622E-02 -0.582397E-02  0.588617E-03  0.00000    
    2441  0.00000       2
  3  -1.55461     -0.550432E-01   1.19032      0.00000    
  3  0.574637E-02  0.806757E-02  0.573124E-02  0.00000    
    2442  0.00000       2
  3  -1.46573      0.229795      -1.51624      0.00000    
  3  0.110423E-01 -0.120146E-02  0.517898E-02  0.00000    
    2443  0.00000       2
  3 -0.783129      -1.24675      -2.22668      0.00000    
  3 -0.114262E-01 -0.172075E-03 -0.182682E-01  0.00000    
    2444  0.00000       2
  3   1.28238      -2.25941     -0.428630      0.00000    
  3 -0.504920E-02  0.256045E-02 -0.436487E-02  0.00000    
    2445  0.00000       2
  3  -1.25440      -1.91179      -1.07466      0.00000    
  3 -0.101139E-02 -0.705767E-02 -0.518412E-03  0.00000    
    2446  0.00000       2
  3  0.836935      -1.87843      0.967004      0.00000    
  3  0.158485E-01  0.523050E-02 -0.707336E-02  0.00000    
    2447  0.00000       2
  3  0.948258       1.06712      -1.86635      0.00000    
  3 -0.449188E-02 -0.163992E-01 -0.777110E-02  0.00000    
    2448  0.00000       2
  3 -0.464870     -0.124808     -0.485362      0.00000    
  3  0.119531E-01 -0.707700E-02 -0.466269E-02  0.00000    
    2449  0.00000       2
  3  0.468646      -1.15580       1.42471      0.00000    
  3 -0.840589E-02  0.831890E-02 -0.806103E-02  0.00000    
    2450  0.00000       2
  3  -1.19004     -0.271697     -0.587031      0.00000    
  3 -0.465569E-02  0.161297E-01  0.442298E-02  0.00000    
    2451  0.00000       2
  3  0.992923       2.52287     -0.809974      0.00000    
  3 -0.745060E-02 -0.605489E-02  0.106929E-01  0.00000    
    2452  0.00000       2
  3  0.324350       1.33826      0.933304      0.00000    
  3 -0.795710E-02 -0.449663E-02  0.542787E-02  0.00000    
    2453  0.00000       2
  3  0.739815      -1.09005      -1.39625      0.00000    
  3  0.136871E-01 -0.721980E-02  0.454943E-02  0.00000    
    2454  0.00000       2
  3 -0.398547      -1.86793     -0.377021      0.00000    
  3 -0.763017E-02  0.667810E-02  0.177402E-01  0.00000    
    2455  0.00000       2
  3   1.56226      -1.05650     -0.125970      0.00000    
  3  0.984145E-02  0.235293E-02 -0.358098E-02  0.00000    
    2456  0.00000       2
  3  0.281673      -2.42077       1.40501      0.00000    
  3 -0.890100E-02 -0.125684E-01  0.137430E-01  0.00000    
    2457  0.00000       2
  3  -1.34117      0.738532      -1.55516      0.00000    
  3  0.571584E-02  0.385515E-02  0.645061E-02  0.00000    
    2458  0.00000       2
  3   2.29328      0.242207     -0.259150      0.00000    
  3  0.125513E-01 -0.925578E-02 -0.112412E-01  0.00000    
    2459  0.00000       2
  3  0.459499       1.98613      -1.09033      0.00000    
  3  0.152230E-01 -0.337848E-02 -0.154658E-02  0.00000    
    2460  0.00000       2
  3  0.558950E-01   1.95124      -2.03794      0.00000    
  3 -0.717386E-02 -0.838774E-02  0.353568E-02  0.00000    
    2461  0.00000       2
  3 -0.125398       1.21158      0.222442E-01  0.00000    
  3 -0.188498E-01  0.564273E-02  0.142032E-02  0.00000    
    2462  0.00000       2
  3 -0.960927E-01  -2.09786     -0.358984      0.00000    
  3 -0.356494E-02 -0.191152E-02 -0.589404E-02  0.00000    
    2463  0.00000       2
  3  0.238884       1.29289     -0.822505      0.00000    
  3  0.483057E-02  0.212962E-01 -0.179531E-02  0.00000    
    2464  0.00000       2
  3   1.50619     -0.246074     -0.950186      0.00000    
  3 -0.933152E-02 -0.145748E-01 -0.357465E-03  0.00000    
    2465  0.00000       2
  3  0.129557     -0.727300E-01  0.194419      0.00000    
  3 -0.453922E-02  0.532490E-02 -0.146400E-02  0.00000    
    2466  0.00000       2
  3  0.189452      -1.09144      0.372264E-01  0.00000    
  3  0.918437E-02 -0.104830E-01 -0.175781E-04  0.00000    
    2467  0.00000       2
  3  0.689113      -1.03421      -2.55625      0.00000    
  3 -0.336019E-02 -0.537823E-02  0.152711E-01  0.00000    
    2468  0.00000       2
  3 -0.278371     -0.229234      -1.22443      0.00000    
  3  0.375410E-02 -0.359380E-02  0.184942E-01  0.00000    
    2469  0.00000       2
  3  0.548099     -0.435175      -1.03645      0.00000    
  3 -0.994380E-02  0.171016E-02  0.153888E-01  0.00000    
    2470  0.00000       2
  3  -1.49937     -0.530609      -1.39808      0.00000    
  3 -0.543745E-02 -0.912106E-02 -0.168793E-01  0.00000    
    2471  0.00000       2
  3 -0.939575     -0.325886      -1.24610      0.00000    
  3 -0.910315E-03  0.858360E-02 -0.705604E-02  0.00000    
    2472  0.00000       2
  3   2.23498     -0.464302     -0.258849      0.00000    
  3  0.755438E-02 -0.222910E-02 -0.224438E-02  0.00000    
    2473  0.00000       2
  3 -0.214698      -1.43135       1.13716      0.00000    
  3 -0.149058E-01  0.219172E-02 -0.572900E-02  0.00000    
    2474  0.00000       2
  3  -1.99889      -1.34693      -1.09301      0.00000    
  3 -0.346250E-02  0.300152E-02 -0.548675E-02  0.00000    
    2475  0.00000       2
  3  0.640566       1.10817     -0.532177      0.00000    
  3  0.174787E-01 -0.453464E-02  0.331606E-02  0.00000    
    2476  0.00000       2
  3   1.70673      -1.45222      -1.75223      0.00000    
  3 -0.654217E-02  0.684222E-02  0.119433E-01  0.00000    
    2477  0.00000       2
  3  0.147252     -0.388775      0.297910      0.00000    
  3 -0.115664E-02 -0.270078E-02 -0.100617E-01  0.00000    
    2478  0.00000       2
  3  0.634553      -1.04115      -1.17956      0.00000    
  3 -0.154287E-02 -0.667654E-02  0.138615E-01  0.00000    
    2479  0.00000       2
  3  -1.37613       1.58049      -1.27018      0.00000    
  3 -0.163091E-01 -0.103824E-01 -0.790570E-03  0.00000    
    2480  0.00000       2
  3   1.04688     -0.254607      -1.43390      0.00000    
  3  0.911325E-03 -0.145496E-01 -0.103872E-01  0.00000    
    2481  0.00000       2
  3  -1.48818      -1.20030      0.536378      0.00000    
  3  0.646003E-02  0.169628E-02 -0.725238E-02  0.00000    
    2482  0.00000       2
  3 -0.427109      0.423940     -0.766555      0.00000    
  3 -0.810227E-02 -0.796985E-02  0.127654E-01  0.00000    
    2483  0.00000       2
  3   1.79701     -0.402268      -1.15924      0.00000    
  3 -0.921899E-02 -0.112498E-01  0.118818E-01  0.00000    
    2484  0.00000       2
  3 -0.910677      -1.12197     -0.490189      0.00000    
  3  0.627279E-02 -0.275943E-02 -0.872467E-02  0.00000    
    2485  0.00000       2
  3 -0.386353      0.673224E-01  0.821831E-01  0.00000    
  3 -0.311222E-02  0.521166E-02  0.944687E-02  0.00000    
    2486  0.00000       2
  3 -0.537889     -0.259135      -2.35228      0.00000    
  3 -0.502788E-02 -0.117818E-01  0.162706E-01  0.00000    
    2487  0.00000       2
  3  0.133874      0.817972     -0.346921      0.00000    
  3  0.108731E-01 -0.159676E-02 -0.110377E-01  0.00000    
    2488  0.00000       2
  3  0.698673     -0.616627     -0.339964      0.00000    
  3  0.154359E-01 -0.680085E-02 -0.567655E-02  0.00000    
    2489  0.00000       2
  3  0.125958     -0.667604E-01 -0.164205E-01  0.00000    
  3  0.471508E-02 -0.774796E-03  0.531696E-02  0.00000    
    2490  0.00000       2
  3 -0.332054      0.658767     -0.511668      0.00000    
  3 -0.155624E-01 -0.899411E-02 -0.536664E-02  0.00000    
    2491  0.00000       2
  3  0.312272     -0.358790      0.605284      0.00000    
  3 -0.449825E-02  0.510372E-02  0.219549E-02  0.00000    
    2492  0.00000       2
  3 -0.517020E-01  0.506070      0.845567      0.00000    
  3  0.109880E-01  0.826984E-02  0.152171E-01  0.00000    
    2493  0.00000       2
  3  0.531375      -1.92003       1.57056      0.00000    
  3 -0.171932E-01  0.122175E-02  0.899989E-02  0.00000    
    2494  0.00000       2
  3   1.12131       2.19205      0.446995      0.00000    
  3 -0.522880E-02  0.106913E-02 -0.119658E-01  0.00000    
    2495  0.00000       2
  3  0.284012E-01  -1.84119      -2.15617      0.00000    
  3  0.152324E-01 -0.163055E-02 -0.121751E-01  0.00000    
    2496  0.00000       2
  3   2.32030     -0.989007     -0.755984      0.00000    
  3  0.133177E-01 -0.440227E-02  0.401782E-02  0.00000    
    2497  0.00000       2
  3 -0.929330      0.768943       1.18681      0.00000    
  3 -0.217743E-01  0.562408E-03 -0.318602E-02  0.00000    
    2498  0.00000       2
  3 -0.942615     -0.326330       1.79921      0.00000    
  3 -0.802995E-03  0.156044E-01 -0.776325E-02  0.00000    
    2499  0.00000       2
  3 -0.308334     -0.542793      0.647311      0.00000    
  3  0.920503E-02 -0.687677E-02  0.128256E-01  0.00000    
    2500  0.00000       2
  3 -0.301909       1.77886      -1.27637      0.00000    
  3 -0.161399E-01  0.191816E-02  0.984417E-02  0.00000    
    2501  0.00000       2
  3 -0.203765     -0.473312       1.00426      0.00000    
  3 -0.488567E-02 -0.447436E-03  0.519927E-02  0.00000    
    2502  0.00000       2
  3  -1.53750      0.651159      -2.04916      0.00000    
  3  0.196982E-02 -0.126075E-01 -0.957250E-02  0.00000    
    2503  0.00000       2
  3  -1.37665     -0.194152      -2.06770      0.00000    
  3  0.189579E-01 -0.197274E-02 -0.415934E-02  0.00000    
    2504  0.00000       2
  3   1.24567      0.671831      -1.71663      0.00000    
  3 -0.477003E-02 -0.432707E-02 -0.313605E-02  0.00000    
    2505  0.00000       2
  3 -0.734146      -2.17129      -1.75893      0.00000    
  3 -0.990615E-02  0.697963E-02 -0.174554E-01  0.00000    
    2506  0.00000       2
  3  -2.60504       1.21591     -0.556707      0.00000    
  3 -0.999568E-02  0.820023E-02  0.747954E-03  0.00000    
    2507  0.00000       2
  3  0.251756      0.357265     -0.177094      0.00000    
  3  0.144359E-01  0.776277E-02  0.394064E-02  0.00000    
    2508  0.00000       2
  3  0.117596     -0.581356      0.223521      0.00000    
  3  0.328444E-02  0.311524E-02  0.911651E-02  0.00000    
    2509  0.00000       2
  3 -0.834442     -0.278233E-01 -0.163708      0.00000    
  3 -0.909780E-02  0.185255E-01 -0.607128E-02  0.00000    
    2510  0.00000       2
  3   1.14728     -0.988367      -1.20663      0.00000    
  3  0.106832E-02 -0.791324E-02  0.158259E-02  0.00000    
    2511  0.00000       2
  3  0.922453      -2.48696     -0.617591      0.00000    
  3  0.898607E-02 -0.584951E-02  0.105228E-01  0.00000    
    2512  0.00000       2
  3  0.191503     -0.209660     -0.883036E-01  0.00000    
  3 -0.280879E-02 -0.595378E-02 -0.278669E-02  0.00000    
    2513  0.00000       2
  3  -1.59152      -2.14275      0.978692      0.00000    
  3  0.103816E-01  0.121587E-01  0.548321E-02  0.00000    
    2514  0.00000       2
  3  -1.75615       1.65888     -0.511640      0.00000    
  3  0.671669E-02  0.433665E-03 -0.240842E-02  0.00000    
    2515  0.00000       2
  3 -0.461662       1.69457      -1.38423      0.00000    
  3  0.115252E-01  0.172198E-02  0.853671E-02  0.00000    
    2516  0.00000       2
  3 -0.913618       1.94455     -0.879650      0.00000    
  3 -0.141289E-02  0.387213E-02  0.584061E-02  0.00000    
    2517  0.00000       2
  3  0.223803       1.88524      0.959347      0.00000    
  3  0.120227E-01  0.177168E-02 -0.671949E-02  0.00000    
    2518  0.00000       2
  3  -1.73479      0.988279      0.487116      0.00000    
  3 -0.136742E-01 -0.219976E-04  0.266966E-02  0.00000    
    2519  0.00000       2
  3 -0.210138      0.118788     -0.198245      0.00000    
  3 -0.680226E-02 -0.152283E-02 -0.158513E-02  0.00000    
    2520  0.00000       2
  3  0.227264       1.99998      0.812637      0.00000    
  3  0.190535E-01  0.265238E-02  0.326516E-02  0.00000    
    2521  0.00000       2
  3  0.386817E-01 -0.303680     -0.716716      0.00000    
  3 -0.363538E-02 -0.100360E-01 -0.322548E-02  0.00000    
    2522  0.00000       2
  3  0.389749     -0.768176      0.410760E-01  0.00000    
  3  0.214132E-02  0.562553E-02 -0.739122E-02  0.00000    
    2523  0.00000       2
  3   1.53723     -0.816251     -0.954547      0.00000    
  3  0.138770E-01  0.707722E-02 -0.154313E-02  0.00000    
    2524  0.00000       2
  3  0.493729     -0.204540     -0.662717      0.00000    
  3  0.869396E-02 -0.212499E-02  0.359812E-02  0.00000    
    2525  0.00000       2
  3 -0.235282      0.756894E-02   1.72447      0.00000    
  3  0.115611E-01  0.715857E-02  0.156979E-01  0.00000    
    2526  0.00000       2
  3  -1.11318     -0.617371     -0.240178      0.00000    
  3  0.125035E-01 -0.738314E-03  0.668218E-02  0.00000    
    2527  0.00000       2
  3 -0.653234      -2.11186      -1.09798      0.00000    
  3  0.348667E-02  0.124408E-01 -0.752867E-02  0.00000    
    2528  0.00000       2
  3   1.65480     -0.893643     -0.469095      0.00000    
  3 -0.109394E-01 -0.754446E-02 -0.560859E-02  0.00000    
    2529  0.00000       2
  3 -0.306800       2.39998      -1.22456      0.00000    
  3 -0.330814E-02 -0.137725E-01 -0.130059E-01  0.00000    
    2530  0.00000       2
  3  -1.51071      0.571561     -0.494544      0.00000    
  3  0.190801E-01 -0.117179E-02  0.111152E-01  0.00000    
    2531  0.00000       2
  3   1.43412      -1.04491     -0.704824      0.00000    
  3 -0.610769E-03  0.693772E-02  0.161165E-02  0.00000    
    2532  0.00000       2
  3 -0.476168      0.614067E-01  0.244884      0.00000    
  3 -0.711782E-02 -0.137966E-02 -0.629875E-02  0.00000    
    2533  0.00000       2
  3 -0.192090       1.37919      -1.79138      0.00000    
  3 -0.155999E-01  0.742081E-02 -0.879140E-03  0.00000    
    2534  0.00000       2
  3 -0.318463      0.613836      0.911104      0.00000    
  3 -0.182115E-01 -0.106304E-02 -0.470757E-02  0.00000    
    2535  0.00000       2
  3  0.353256      0.448054      0.179876      0.00000    
  3  0.168630E-01  0.140136E-01 -0.170721E-02  0.00000    
    2536  0.00000       2
  3 -0.837894      -2.22917      -1.04760      0.00000    
  3 -0.516045E-02 -0.349585E-02  0.103419E-01  0.00000    
    2537  0.00000       2
  3 -0.411790      -1.85727      0.455024E-01  0.00000    
  3 -0.886906E-02 -0.405987E-02  0.109690E-01  0.00000    
    2538  0.00000       2
  3  -1.14277      0.742305      0.824452      0.00000    
  3  0.637563E-02 -0.499758E-02  0.103336E-01  0.00000    
    2539  0.00000       2
  3 -0.141350      0.230678E-01  -1.74590      0.00000    
  3 -0.906715E-02 -0.757623E-02  0.284894E-02  0.00000    
    2540  0.00000       2
  3 -0.802566       1.46480      -1.23614      0.00000    
  3 -0.115094E-02  0.151041E-02 -0.750119E-02  0.00000    
    2541  0.00000       2
  3  -2.06197     -0.850096     -0.743871      0.00000    
  3  0.842498E-02 -0.467079E-02 -0.226920E-02  0.00000    
    2542  0.00000       2
  3 -0.211553      0.116331     -0.291773      0.00000    
  3  0.113338E-02 -0.329870E-02  0.106172E-01  0.00000    
    2543  0.00000       2
  3  0.585879       1.56013     -0.790585      0.00000    
  3 -0.929156E-02 -0.311575E-02  0.827091E-02  0.00000    
    2544  0.00000       2
  3 -0.768762     -0.543855       1.32283      0.00000    
  3 -0.860084E-02 -0.132071E-01 -0.149322E-02  0.00000    
    2545  0.00000       2
  3  -1.88114      -2.03910     -0.834638      0.00000    
  3 -0.304147E-02 -0.493613E-02 -0.120190E-01  0.00000    
    2546  0.00000       2
  3  -1.81804     -0.109737     -0.571793      0.00000    
  3  0.696734E-02 -0.155421E-02  0.378056E-03  0.00000    
    2547  0.00000       2
  3  -1.56871       1.40463     -0.110719      0.00000    
  3 -0.635612E-02  0.102299E-01 -0.391048E-02  0.00000    
    2548  0.00000       2
  3 -0.352826      0.984726      0.484084E-01  0.00000    
  3 -0.271630E-02 -0.105781E-01 -0.689079E-02  0.00000    
    2549  0.00000       2
  3  0.677859     -0.458648      -1.55752      0.00000    
  3  0.207672E-02  0.620981E-02 -0.101601E-01  0.00000    
    2550  0.00000       2
  3   1.21654      0.753065      0.115713      0.00000    
  3 -0.412839E-02  0.785795E-03  0.578284E-02  0.00000    
    2551  0.00000       2
  3 -0.801121E-02 -0.404463E-01 -0.179447      0.00000    
  3  0.142131E-01  0.692263E-03  0.235757E-02  0.00000    
    2552  0.00000       2
  3  -1.80727     -0.283643      0.625250E-01  0.00000    
  3  0.743547E-02  0.688263E-02  0.169994E-02  0.00000    
    2553  0.00000       2
  3 -0.595812      0.134469      0.148482      0.00000    
  3  0.124001E-01  0.633023E-02  0.863625E-02  0.00000    
    2554  0.00000       2
  3  0.630204      0.135326      -1.77556      0.00000    
  3  0.431659E-02 -0.160296E-01  0.452207E-03  0.00000    
    2555  0.00000       2
  3  0.411148     -0.176139      0.477439      0.00000    
  3  0.594245E-02  0.321236E-02 -0.233889E-02  0.00000    
    2556  0.00000       2
  3 -0.223642       1.53205       2.37750      0.00000    
  3 -0.171768E-01 -0.947744E-02 -0.325950E-02  0.00000    
    2557  0.00000       2
  3  0.420893E-01 -0.637683     -0.243241      0.00000    
  3 -0.540280E-02  0.153659E-01  0.156695E-01  0.00000    
    2558  0.00000       2
  3 -0.850432      0.505209     -0.120370E-01  0.00000    
  3  0.524605E-04  0.133777E-01 -0.675153E-02  0.00000    
    2559  0.00000       2
  3  0.527617      -2.37808     -0.742882      0.00000    
  3 -0.350067E-02  0.119149E-02 -0.104968E-01  0.00000    
    2560  0.00000       2
  3   1.06038       1.05376      0.275485      0.00000    
  3  0.405216E-02 -0.880723E-02  0.804698E-02  0.00000    
    2561  0.00000       2
  3   1.13756      -1.43746      0.374851      0.00000    
  3  0.278278E-02 -0.128693E-02  0.714962E-02  0.00000    
    2562  0.00000       2
  3 -0.679122      0.606406     -0.230005      0.00000    
  3  0.707781E-02 -0.324615E-02  0.159573E-01  0.00000    
    2563  0.00000       2
  3 -0.399412E-01  -1.43306       1.52067      0.00000    
  3  0.162327E-01 -0.114904E-01 -0.949701E-02  0.00000    
    2564  0.00000       2
  3   1.22349       1.65493     -0.617660      0.00000    
  3  0.121162E-01  0.410363E-02  0.652900E-02  0.00000    
    2565  0.00000       2
  3  -1.07558     -0.321510       1.44664      0.00000    
  3  0.752736E-03 -0.679917E-02  0.207534E-02  0.00000    
    2566  0.00000       2
  3  0.516031     -0.193758     -0.331008      0.00000    
  3 -0.695030E-02  0.823619E-03  0.145515E-02  0.00000    
    2567  0.00000       2
  3  0.889733      0.217355       1.55754      0.00000    
  3 -0.189387E-02 -0.272922E-02  0.632985E-02  0.00000    
    2568  0.00000       2
  3  -1.38994     -0.207235       1.33164      0.00000    
  3 -0.560371E-02  0.271220E-02  0.351352E-02  0.00000    
    2569  0.00000       2
  3 -0.258174     -0.289725      0.480114E-01  0.00000    
  3  0.776711E-02  0.402865E-03  0.167692E-01  0.00000    
    2570  0.00000       2
  3  0.211100     -0.983768     -0.657636      0.00000    
  3 -0.131589E-01 -0.336558E-02  0.443580E-02  0.00000    
    2571  0.00000       2
  3 -0.848087     -0.774759     -0.657248      0.00000    
  3  0.113552E-01  0.134549E-01 -0.231568E-02  0.00000    
    2572  0.00000       2
  3  0.188962      0.680458      -1.05589      0.00000    
  3  0.846828E-02  0.143690E-02 -0.111707E-01  0.00000    
