 DECAY0 generated file: Pb212.dat                               

  date and hour         :   10.10.2007    15:46:58
  initial random number :  0
    
  event type: Pb212           
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
    2624  4372.23       2
  3  0.390656      0.269342      0.392619      0.00000    
  1  0.668023E-01 -0.204889      0.103339     0.842806E-12
    2625  87.2297       3
  3  0.170356E-02 -0.953923E-02  0.746318E-01  0.00000    
  3  0.392190     -0.133455      0.391983E-01 0.957704E-13
  1 -0.517946E-01  0.441179E-01  0.604312E-01  0.00000    
    2626  67672.3       2
  3  0.170016     -0.723225E-01  0.253590      0.00000    
  1 -0.205241      0.101580     -0.684009E-01 0.913186E-12
    2627  31227.4       2
  3  0.166909     -0.166790     -0.444110E-01  0.00000    
  1  0.231541     -0.503110E-01 -0.312849E-01 0.891431E-12
    2628  44327.5       3
  3  0.219648     -0.209700E-01  0.150939      0.00000    
  3 -0.664358E-01 -0.398157     -0.101081     0.106165E-11
  1 -0.112953E-01 -0.830055E-01  0.355458E-01  0.00000    
    2629  51978.4       3
  3  0.164799E-01 -0.598763      0.682831E-01  0.00000    
  3 -0.231741E-01 -0.177440      0.375683     0.612658E-12
  1  0.254376E-01  0.770993E-01 -0.411050E-01  0.00000    
    2630  20234.7       3
  3  0.591540     -0.102068      0.193526      0.00000    
  3  0.210121      0.163715     -0.319697     0.135397E-11
  1 -0.122684E-01 -0.705849E-01  0.561094E-01  0.00000    
    2631  89669.2       3
  3  0.292109      0.348565      0.198131      0.00000    
  3  0.340058      0.165590      0.173493     0.217604E-11
  1  0.955809E-02 -0.799668E-01 -0.423668E-01  0.00000    
    2632  3224.87       2
  3 -0.183880E-01 -0.262694     -0.767472E-01  0.00000    
  1  0.196686      0.895327E-01  0.102076     0.232421E-11
    2633  6382.93       3
  3 -0.262901      0.818702E-01 -0.346093      0.00000    
  3  0.343453      0.216883      0.903416E-01 0.140278E-12
  1 -0.510164E-01  0.198708E-01 -0.726875E-01  0.00000    
    2634  14000.9       3
  3  0.371345      0.152887     -0.458684E-01  0.00000    
  3  0.502878E-01  0.352813     -0.214835     0.550615E-12
  1 -0.917334E-02  0.202647E-01  0.882394E-01  0.00000    
    2635  103176.       2
  3  0.194572     -0.322033      0.515306      0.00000    
  1  0.187243     -0.148529      0.474318E-03 0.144056E-11
    2636  31988.8       1
  3  0.221521     -0.448208     -0.442025      0.00000    
    2637  17757.2       3
  3 -0.991414E-01 -0.998462E-01  0.709442E-01  0.00000    
  3 -0.642085E-01 -0.106144      0.397203     0.886306E-12
  1  0.506431E-01  0.431709E-01  0.620689E-01  0.00000    
    2638  75609.5       2
  3  0.325921      0.170531      0.549424      0.00000    
  1  0.649084E-01  0.216590      0.774391E-01 0.112773E-11
    2639  2614.70       3
  3 -0.527008E-01 -0.277631     -0.404320      0.00000    
  3 -0.224855      0.272137      0.220322     0.170910E-11
  1 -0.608594E-01  0.609279E-01 -0.294096E-01  0.00000    
    2640  43092.8       1
  3 -0.912952      0.397419E-01 -0.249035      0.00000    
    2641  38660.2       3
  3 -0.164438      0.990531E-01 -0.287398      0.00000    
  3 -0.332408      0.836673E-01  0.235933     0.132947E-11
  1  0.101030E-01 -0.826701E-01  0.366686E-01  0.00000    
    2642  277083.       2
  3  0.575811E-01  0.877388E-01 -0.423806      0.00000    
  1  0.231734E-01 -0.160247      0.175798     0.316570E-11
    2643  21200.6       4
  3  0.311460E-01 -0.345464      0.136619      0.00000    
  1 -0.217286      0.132236     -0.159062      0.00000    
  3 -0.128668      0.876002E-01  0.295762E-01 0.696134E-11
  1 -0.898681E-01 -0.138026E-01 -0.377019E-02  0.00000    
    2644  56826.9       1
  3  0.184190     -0.274690      0.832574      0.00000    
    2645  52303.5       3
  3 -0.284983E-01  0.219430     -0.612462E-01  0.00000    
  3  0.747012E-01  0.383488      0.143236     0.690430E-12
  1  0.558064E-01  0.374854E-01 -0.613309E-01  0.00000    
    2646  5709.02       2
  3  0.510822E-01 -0.484997E-01  0.228894      0.00000    
  1 -0.470220E-01  0.230593      0.416745E-01 0.111584E-11
    2647  5959.23       2
  3 -0.669001E-01  0.900435E-01 -0.120342      0.00000    
  1 -0.944996E-02  0.107114      0.213444     0.131287E-11
    2648  13969.6       1
  3  0.264871     -0.606811     -0.378974      0.00000    
    2649  22259.8       2
  3  0.153233     -0.366594E-01  0.232667      0.00000    
  1 -0.199764      0.125287     -0.389687E-01 0.841026E-12
    2650  3966.65       4
  3 -0.176577      0.129846     -0.255213      0.00000    
  1 -0.185769     -0.228995     -0.552390E-01  0.00000    
  3 -0.346492E-02  0.158385     -0.250949E-02 0.611215E-11
  1  0.824831E-01  0.258227E-01  0.284734E-01  0.00000    
    2651  80738.4       3
  3  0.199130E-01  0.173643     -0.198030      0.00000    
  3 -0.197488     -0.336568     -0.144500     0.220063E-11
  1 -0.760584E-01 -0.447306E-01  0.222553E-01  0.00000    
    2652  4288.75       2
  3  0.202748E-01  0.528184E-01 -0.709143E-01  0.00000    
  1  0.229703      0.141048E-01 -0.644877E-01 0.232752E-11
    2653  35173.6       3
  3 -0.289082     -0.353061     -0.135663      0.00000    
  3 -0.395947      0.942873E-01  0.865794E-01 0.511808E-12
  1  0.531866E-01 -0.385700E-01  0.629646E-01  0.00000    
    2654  6887.88       2
  3 -0.255485      0.535030E-01  0.229570E-01  0.00000    
  1  0.179769E-01 -0.141329      0.191896     0.254106E-12
    2655  51896.8       3
  3 -0.398652     -0.374550      0.150374      0.00000    
  3 -0.294520      0.152732      0.251179     0.161881E-11
  1  0.221840E-02  0.712805E-02  0.906933E-01  0.00000    
    2656  48149.6       3
  3  0.852127E-01  0.171729     -0.349178E-01  0.00000    
  3 -0.273400     -0.130837      0.285121     0.260634E-11
  1  0.102058E-01 -0.903143E-01  0.449118E-02  0.00000    
    2657  35935.4       3
  3  0.589340E-01 -0.135980      0.494477E-01  0.00000    
  3  0.204655      0.312132      0.183982     0.408739E-11
  1  0.497415E-01  0.757931E-01  0.788657E-02  0.00000    
    2658  2269.68       2
  3  0.280038      0.116955     -0.340276E-01  0.00000    
  1 -0.890648E-01  0.207544     -0.781929E-01 0.270308E-12
    2659  106169.       2
  3 -0.355034E-01 -0.108131      0.526715      0.00000    
  1  0.107742     -0.231994E-01 -0.212072     0.195747E-11
    2660  80668.7       2
  3 -0.849876E-01 -0.590128E-01  0.613157E-01  0.00000    
  1 -0.150431      0.472678E-01  0.179603     0.231271E-11
    2661  189058.       2
  3  0.149780      0.487939E-01 -0.334098      0.00000    
  1 -0.129415E-01 -0.750813E-01  0.226531     0.193711E-11
    2662  32740.3       3
  3  0.186283     -0.381462      0.323886      0.00000    
  3  0.396099     -0.615924E-01  0.111676     0.923932E-12
  1 -0.394466E-01 -0.805820E-01 -0.152152E-01  0.00000    
    2663  27155.9       1
  3  0.981324E-01  0.228214E-01 -0.178726      0.00000    
    2664  151663.       2
  3 -0.158748      0.506681      0.334173      0.00000    
  1 -0.215105      0.989250E-01  0.326314E-01 0.888066E-12
    2665  79105.9       3
  3  0.262276E-01  0.521520      0.375544      0.00000    
  3 -0.192691     -0.151523     -0.336260     0.421798E-12
  1 -0.284072E-01 -0.505778E-01 -0.701136E-01  0.00000    
    2666  17376.6       3
  3  0.174585      0.173515      0.272079      0.00000    
  3  0.357122      0.213147     -0.138468E-01 0.164287E-11
  1  0.424480E-01  0.115534E-01  0.796598E-01  0.00000    
    2667  9130.21       2
  3 -0.162467      0.412530     -0.571221E-01  0.00000    
  1 -0.193605     -0.848068E-01  0.111561     0.160601E-11
    2668  48765.8       3
  3  0.280417E-01  0.246476E-01  0.565129E-02  0.00000    
  3  0.362198     -0.193775     -0.665078E-01 0.975988E-12
  1 -0.557835E-01  0.714124E-01  0.833501E-02  0.00000    
    2669  41693.6       3
  3  0.113302     -0.559531      0.157676      0.00000    
  3 -0.336760     -0.184413      0.160451     0.152378E-11
  1  0.184823E-01  0.852484E-01 -0.259252E-01  0.00000    
    2670  1353.37       3
  3 -0.229230      0.240173      0.384880      0.00000    
  3  0.388968      0.433264E-01 -0.141374     0.151356E-11
  1  0.342466E-01 -0.347696E-01 -0.768065E-01  0.00000    
    2671  48132.1       2
  3 -0.203762     -0.337878      0.236524      0.00000    
  1 -0.103856     -0.208559     -0.532731E-01 0.753368E-12
    2672  16124.8       1
  3  0.435341     -0.584835     -0.463915      0.00000    
    2673  46234.4       3
  3  0.216856      0.177403     -0.294643      0.00000    
  3  0.255514      0.105931E-02 -0.328438     0.116967E-11
  1  0.561729E-01  0.379919E-02  0.714925E-01  0.00000    
    2674  113033.       3
  3 -0.791884E-01  0.164973     -0.223918E-01  0.00000    
  3 -0.220713     -0.310149     -0.168088     0.807645E-12
  1  0.533818E-01 -0.299686E-01  0.673296E-01  0.00000    
    2675  12304.6       1
  3  0.785320E-01 -0.209908      0.318493      0.00000    
    2676  92424.8       2
  3  0.118771E-01  0.170358E-01 -0.324741      0.00000    
  1  0.237395      0.133029E-01  0.242438E-01 0.541317E-12
    2677  1484.18       3
  3  0.194501E-01  0.544318     -0.184116      0.00000    
  3 -0.267305      0.395172E-01 -0.316459     0.295383E-11
  1  0.251883E-01 -0.275641E-01 -0.829866E-01  0.00000    
    2678  140412.       3
  3 -0.374809      0.485542E-02 -0.172582      0.00000    
  3 -0.100376      0.288328E-01 -0.402807     0.157681E-11
  1 -0.544978E-01 -0.727514E-01 -0.426855E-02  0.00000    
    2679  60873.2       3
  3 -0.171494     -0.428428     -0.482648      0.00000    
  3  0.171899      0.362982      0.108880     0.285016E-11
  1  0.135978E-01 -0.448645E-01  0.779954E-01  0.00000    
    2680  2583.81       3
  3  0.136524      0.177426E-01 -0.480132      0.00000    
  3  0.113777      0.532925E-01 -0.396704     0.112412E-11
  1  0.193255E-01  0.877063E-01 -0.146676E-01  0.00000    
    2681  15140.5       3
  3  0.126518     -0.158237     -0.225892      0.00000    
  3 -0.196579      0.346431      0.120425     0.127430E-11
  1 -0.859479E-01  0.106888E-01  0.279233E-01  0.00000    
    2682  4881.81       3
  3  0.226907     -0.559450     -0.216418      0.00000    
  3  0.275071     -0.188204      0.249149     0.133702E-12
  1 -0.106279E-02 -0.857169E-01 -0.305366E-01  0.00000    
    2683  20986.4       3
  3  0.264924     -0.792785E-01 -0.533932E-01  0.00000    
  3 -0.414489      0.332912E-01 -0.158251E-01 0.536269E-12
  1  0.181050E-01 -0.774977E-02 -0.888434E-01  0.00000    
    2684  49124.9       1
  3  0.161203      0.292201     -0.444052      0.00000    
    2685  137073.       3
  3  0.431945E-01 -0.686980E-01  0.364415      0.00000    
  3  0.279676E-01 -0.257356     -0.325800     0.436405E-12
  1  0.610838E-01  0.586646E-01  0.332901E-01  0.00000    
    2686  64928.6       1
  3 -0.423381      0.130772     -0.174114      0.00000    
    2687  27440.2       3
  3 -0.273953      0.184670      0.207548      0.00000    
  3  0.324218     -0.166893     -0.200473     0.153805E-11
  1 -0.384356E-01 -0.536886E-01 -0.626198E-01  0.00000    
    2688  16978.4       4
  3 -0.412292E-01  0.113852     -0.232413E-01  0.00000    
  1  0.108934      0.275916     -0.447639E-01  0.00000    
  3 -0.624660E-01  0.643337E-01 -0.130626     0.131643E-10
  1  0.425602E-01  0.682676E-01 -0.425343E-01  0.00000    
    2689  30392.0       3
  3  0.388354E-01  0.327836     -0.104286E-01  0.00000    
  3 -0.361826     -0.106136      0.176003     0.155728E-12
  1  0.573452E-01 -0.264332E-02  0.706084E-01  0.00000    
    2690  74560.3       2
  3  0.220103     -0.445318     -0.439598      0.00000    
  1  0.344560E-01  0.101292E-01  0.236286     0.805165E-12
    2691  47226.6       1
  3 -0.766721      0.479155     -0.277822      0.00000    
    2692  14221.5       3
  3 -0.133690      0.632391      0.429708E-01  0.00000    
  3  0.216832     -0.211946      0.284996     0.182311E-11
  1 -0.263512E-01 -0.830102E-01  0.263803E-01  0.00000    
    2693  3703.45       3
  3 -0.258345      0.204826     -0.229312      0.00000    
  3  0.100931      0.301499     -0.268460     0.986870E-12
  1 -0.562391E-01  0.446297E-01  0.559138E-01  0.00000    
    2694  66986.7       2
  3  0.816367E-02  0.271995     -0.543892      0.00000    
  1 -0.640757E-01  0.118051     -0.197685     0.581479E-12
    2695  14194.7       3
  3 -0.201502     -0.240162      0.396070      0.00000    
  3  0.122809     -0.374892      0.132416     0.522448E-13
  1 -0.570348E-01  0.561698E-01  0.432780E-01  0.00000    
    2696  115176.       1
  3 -0.488163     -0.708196      0.320277      0.00000    
    2697  9546.23       1
  3 -0.364318     -0.242314E-01 -0.531335      0.00000    
    2698  8777.37       3
  3  0.201111     -0.123359     -0.364366      0.00000    
  3  0.393487     -0.795997E-01  0.109506     0.248727E-11
  1 -0.459285E-01 -0.593771E-01 -0.514386E-01  0.00000    
    2699  10568.4       2
  3 -0.524860     -0.153155      0.885251E-01  0.00000    
  1  0.300472E-01 -0.162718     -0.172456     0.405673E-12
    2700  53482.9       1
  3  0.512084     -0.480103      0.633005      0.00000    
    2701  41026.6       3
  3  0.296128      0.256711     -0.252154      0.00000    
  3  0.114514      0.366924      0.159416     0.792289E-12
  1  0.204741E-01 -0.652682E-01 -0.600156E-01  0.00000    
    2702  92757.6       3
  3  0.983602E-01 -0.309992      0.427927      0.00000    
  3 -0.401859      0.865063E-01 -0.646951E-01 0.642541E-13
  1 -0.826176E-01 -0.941328E-02 -0.369692E-01  0.00000    
    2703  1593.99       3
  3  0.283268     -0.170227      0.223268      0.00000    
  3  0.349695      0.881853E-01  0.207597     0.340003E-11
  1  0.508098E-01  0.678918E-01  0.330161E-01  0.00000    
    2704  68431.9       2
  3  0.302651E-01  0.238707      0.194567      0.00000    
  1  0.470843E-01 -0.156361     -0.174515     0.740311E-11
    2705  26842.4       2
  3  0.147141     -0.247022      0.221190      0.00000    
  1 -0.438622E-02 -0.392824E-01  0.235709     0.610824E-12
    2706  76209.8       1
  3 -0.150161     -0.245080     -0.359147E-01  0.00000    
    2707  81017.9       2
  3  0.297145E-01 -0.164707E-01 -0.609697E-02  0.00000    
  1 -0.147655      0.150895      0.112025     0.128452E-11
    2708  173911.       2
  3 -0.221470E-01 -0.934157E-01  0.126731      0.00000    
  1 -0.190726      0.476562E-01 -0.135917     0.716113E-14
    2709  131680.       3
  3  0.383587      0.738243E-01 -0.376596      0.00000    
  3 -0.244259      0.279329      0.188342     0.163135E-11
  1  0.746560E-01  0.422635E-02 -0.518615E-01  0.00000    
    2710  33012.7       3
  3  0.137242      0.233267      0.352759      0.00000    
  3  0.295706E-01 -0.326119      0.256771     0.841594E-12
  1  0.646068E-01 -0.640854E-01  0.153825E-03  0.00000    
    2711  4480.31       5
  3  0.233646      0.682605E-01 -0.924734E-01  0.00000    
  3 -0.425160     -0.107260E-01  0.276410      0.00000    
  1 -0.534925E-01  0.509363E-01  0.531511E-01  0.00000    
  3 -0.455439E-01  0.137641      0.639112E-01 0.330189E-11
  1 -0.732027E-01 -0.419860E-02 -0.538956E-01  0.00000    
    2712  30521.6       3
  3  0.146110     -0.277180     -0.191591      0.00000    
  3  0.517276E-01  0.156906      0.381922     0.198878E-11
  1 -0.614957E-01 -0.639251E-01  0.203188E-01  0.00000    
    2713  155336.       3
  3 -0.305457      0.259909     -0.505917      0.00000    
  3  0.184201      0.120137E-01 -0.372942     0.957561E-12
  1  0.720384E-01 -0.521502E-01 -0.192829E-01  0.00000    
    2714  57761.7       3
  3  0.330322E-01 -0.116554      0.385623E-01  0.00000    
  3 -0.274056     -0.313087      0.545154E-02 0.823500E-12
  1 -0.235693E-01 -0.868259E-01 -0.136659E-01  0.00000    
    2715  7202.62       2
  3 -0.546551     -0.985742E-01 -0.508217E-01  0.00000    
  1 -0.163217     -0.154737      0.808563E-01 0.234951E-11
    2716  186118.       3
  3  0.235394     -0.493143E-01  0.290629      0.00000    
  3 -0.152752      0.129414     -0.364799     0.150633E-11
  1  0.427908E-01  0.792869E-01  0.127882E-01  0.00000    
    2717  79728.5       1
  3  0.184030      0.404405     -0.207725      0.00000    
    2718  16896.9       2
  3 -0.482225     -0.181216      0.395611      0.00000    
  1  0.617693E-01  0.365985E-01  0.227961     0.181619E-11
    2719  47179.4       1
  3  0.193259      0.815631E-01  0.425317      0.00000    
    2720  17920.1       2
  3  0.171872      0.366544     -0.919554E-01  0.00000    
  1  0.141801     -0.168972      0.919890E-01 0.134183E-11
    2721  2575.32       1
  3  0.124822     -0.162479E-01  0.929599      0.00000    
    2722  77457.1       3
  3 -0.715002E-01  0.219846     -0.166763      0.00000    
  3 -0.245167      0.174790     -0.287231     0.706005E-12
  1  0.541199E-02  0.892654E-01  0.168344E-01  0.00000    
    2723  10455.8       3
  3 -0.389568      0.308627     -0.286227      0.00000    
  3  0.287818      0.285077     -0.951401E-01 0.138352E-11
  1 -0.469872E-01 -0.857203E-02  0.774579E-01  0.00000    
    2724  35884.0       3
  3 -0.211707     -0.152751      0.322708      0.00000    
  3 -0.348238     -0.157766     -0.164317     0.559424E-11
  1  0.181617E-02 -0.353787E-01  0.838215E-01  0.00000    
    2725  73652.9       3
  3  0.464360     -0.592635E-01  0.163848      0.00000    
  3  0.176907     -0.192119      0.323966     0.119701E-12
  1 -0.309894E-01 -0.384117E-01 -0.764539E-01  0.00000    
    2726  5945.70       2
  3  0.300865      0.238290      0.283364      0.00000    
  1  0.142615      0.169042      0.905911E-01 0.301847E-11
    2727  147240.       1
  3  0.468584     -0.248122      0.403162      0.00000    
    2728  7815.69       3
  3  0.741982E-01  0.193694      0.289873      0.00000    
  3  0.247842      0.331715     -0.412217E-01 0.451767E-12
  1  0.260267E-01  0.763336E-01  0.421520E-01  0.00000    
    2729  76277.9       3
  3  0.130217     -0.954148E-01 -0.368100      0.00000    
  3  0.121642     -0.987229E-02  0.397826     0.722412E-12
  1  0.838512E-01  0.331332E-01  0.123353E-01  0.00000    
    2730  58954.4       2
  3  0.358920      0.286898      0.361711      0.00000    
  1  0.634209E-01 -0.225795     -0.459913E-01 0.592618E-11
    2731  45679.7       3
  3 -0.320576      0.256017E-01 -0.146739      0.00000    
  3  0.211064      0.242954     -0.263790     0.285009E-12
  1  0.660857E-01 -0.138121E-01  0.610156E-01  0.00000    
    2732  22447.8       3
  3 -0.231964E-01  0.549887      0.179324      0.00000    
  3  0.302638      0.285032      0.180796E-01 0.817902E-12
  1 -0.171384E-01 -0.457533E-01 -0.767718E-01  0.00000    
    2733  84635.2       2
  3  0.260294     -0.112401     -0.181133      0.00000    
  1 -0.380667E-02 -0.225333      0.795714E-01 0.249688E-12
    2734  157154.       3
  3 -0.574700     -0.233737E-01  0.282000      0.00000    
  3  0.355598      0.206590      0.634855E-01 0.154648E-11
  1  0.707083E-01 -0.445941E-01  0.359543E-01  0.00000    
    2735  203533.       2
  3 -0.181208      0.203484     -0.413496      0.00000    
  1 -0.281102E-01 -0.125468     -0.201466     0.115464E-11
    2736  10382.3       1
  3 -0.101628      0.242690E-01  0.774949      0.00000    
    2737  66909.9       2
  3 -0.293615     -0.306601     -0.421418      0.00000    
  1  0.114059     -0.193420      0.818546E-01 0.134744E-11
    2738  90729.1       4
  3  0.373503E-02 -0.766440E-01 -0.971600E-01  0.00000    
  1  0.684354E-01 -0.813486E-01 -0.280533      0.00000    
  3 -0.152928     -0.411045E-01  0.522703E-02 0.324197E-10
  1 -0.526341E-01  0.448674E-01  0.591402E-01  0.00000    
    2739  7678.77       3
  3 -0.177426     -0.192499     -0.457289      0.00000    
  3  0.300484E-01  0.299841      0.286971     0.800818E-13
  1  0.119174E-01  0.837029E-01 -0.336571E-01  0.00000    
    2740  15214.7       5
  3  0.524697E-01  0.848411E-01 -0.317459E-01  0.00000    
  3  0.428910      0.804735E-01 -0.258532      0.00000    
  1 -0.701186E-01 -0.569447E-01  0.110310E-01  0.00000    
  3 -0.124299     -0.287923E-01  0.939398E-01 0.208877E-10
  1 -0.766876E-01  0.140811E-01  0.469227E-01  0.00000    
    2741  26781.7       3
  3  0.220900     -0.234920E-01 -0.737029E-01  0.00000    
  3 -0.214913      0.199388      0.295325     0.206840E-11
  1  0.158109E-01  0.885608E-01  0.137110E-01  0.00000    
    2742  11636.1       3
  3  0.343648     -0.123195     -0.391284      0.00000    
  3 -0.215064      0.209386     -0.288210     0.652882E-12
  1 -0.885290E-01  0.167363E-02  0.209958E-01  0.00000    
    2743  378.918       2
  3  0.150813     -0.349814     -0.252839      0.00000    
  1  0.192180      0.140951     -0.179029E-01 0.117810E-11
    2744  47133.2       3
  3 -0.441390E-01  0.156359      0.158389      0.00000    
  3 -0.350939      0.223606     -0.130459E-02 0.146198E-12
  1  0.315483E-01  0.516397E-01  0.679636E-01  0.00000    
    2745  13999.7       2
  3 -0.579384      0.163853E-01  0.142245      0.00000    
  1  0.147849     -0.281990E-01  0.185652     0.481670E-11
    2746  76088.0       2
  3 -0.117879      0.228247     -0.369797      0.00000    
  1  0.211740E-01  0.232431     -0.514616E-01 0.772993E-12
    2747  43999.4       3
  3 -0.310647      0.155049     -0.548053      0.00000    
  3 -0.859381E-03 -0.319096     -0.267089     0.137088E-11
  1 -0.449062E-02 -0.902927E-01  0.103951E-01  0.00000    
    2748  61248.2       3
  3  0.454142     -0.297990     -0.840927E-01  0.00000    
  3 -0.141850E-02 -0.297974E-01  0.415054     0.435411E-12
  1 -0.279728E-01 -0.387658E-01  0.774321E-01  0.00000    
    2749  313988.       1
  3  0.458283     -0.166288     -0.270188      0.00000    
    2750  158811.       3
  3 -0.413337      0.499938      0.634669E-01  0.00000    
  3  0.396053E-01  0.344753      0.229644     0.237918E-13
  1  0.179270E-02 -0.114227E-01 -0.902624E-01  0.00000    
    2751  35232.5       2
  3 -0.130289      0.225618     -0.254829      0.00000    
  1 -0.175857      0.161181      0.146888E-01 0.227382E-11
    2752  27869.9       2
  3  0.113208      0.375680     -0.341804      0.00000    
  1 -0.128815E-01  0.189282      0.145353     0.551958E-11
    2753  180614.       2
  3  0.359433      0.131944      0.438829E-01  0.00000    
  1 -0.166527     -0.117878     -0.124477     0.112185E-12
    2754  17184.7       3
  3  0.404212E-01 -0.320680     -0.951485E-01  0.00000    
  3 -0.447167E-01 -0.750764E-01 -0.406846     0.229546E-11
  1 -0.577399E-01 -0.585829E-01 -0.389249E-01  0.00000    
    2755  40056.8       2
  3 -0.646675     -0.233187E-01  0.983401E-01  0.00000    
  1 -0.194327      0.657727E-01 -0.122604     0.516352E-12
    2756  3923.37       3
  3  0.214979      0.101018     -0.651519E-02  0.00000    
  3 -0.166806     -0.310826     -0.220733     0.149177E-12
  1 -0.664284E-01 -0.995314E-02 -0.613938E-01  0.00000    
    2757  73027.5       2
  3 -0.841769E-01  0.595409E-01 -0.645687      0.00000    
  1  0.230981      0.602373E-01  0.118498E-01 0.174728E-11
    2758  38030.9       3
  3  0.488525E-01 -0.442730      0.177115      0.00000    
  3  0.685751E-01 -0.851916E-01  0.401497     0.113260E-11
  1  0.942583E-02  0.824535E-01 -0.373305E-01  0.00000    
    2759  87984.9       2
  3 -0.136879     -0.102839     -0.294252      0.00000    
  1 -0.202365     -0.903381E-01  0.894905E-01 0.142118E-11
    2760  27088.0       2
  3  0.926707E-01  0.124499     -0.998674E-01  0.00000    
  1 -0.176986      0.149465      0.587991E-01 0.107649E-12
    2761  9114.12       2
  3 -0.120641      0.261693E-01  0.708529E-03  0.00000    
  1 -0.222160     -0.829873E-01 -0.296479E-01 0.336091E-12
    2762  120021.       3
  3 -0.213575      0.214847     -0.372458      0.00000    
  3 -0.254910      0.402033E-01  0.326442     0.120130E-12
  1 -0.297288E-01 -0.851288E-01  0.122589E-01  0.00000    
    2763  90873.4       3
  3  0.555070     -0.334197      0.673919E-01  0.00000    
  3 -0.293388      0.411679E-01 -0.292213     0.156870E-11
  1  0.455594E-01  0.669947E-01 -0.414374E-01  0.00000    
    2764  6657.68       3
  3  0.280322      0.189720     -0.289368      0.00000    
  3 -0.270438     -0.291068      0.123702     0.111001E-11
  1  0.220881E-01 -0.401585E-01 -0.786156E-01  0.00000    
    2765  3274.57       2
  3 -0.875755E-01  0.139501E-01 -0.159861      0.00000    
  1 -0.173574      0.157279     -0.474988E-01 0.289176E-12
    2766  90022.6       3
  3  0.191565      0.314154     -0.497935      0.00000    
  3  0.373144E-01  0.978431E-01  0.402733     0.112790E-11
  1 -0.652484E-01  0.281689E-01  0.568345E-01  0.00000    
    2767  16004.1       3
  3  0.199797     -0.559359E-01 -0.204385E-01  0.00000    
  3  0.357878     -0.184403      0.105254     0.848397E-12
  1 -0.212306E-01 -0.808274E-01  0.360165E-01  0.00000    
    2768  115914.       3
  3 -0.957046E-01  0.258658     -0.193011      0.00000    
  3 -0.244057      0.278869      0.189283     0.163075E-11
  1 -0.108051E-01 -0.882388E-01  0.194466E-01  0.00000    
    2769  16009.9       3
  3 -0.770725E-01 -0.189472      0.595163      0.00000    
  3  0.227546      0.516853E-01 -0.344545     0.210453E-11
  1  0.384185E-01  0.789676E-01 -0.238567E-01  0.00000    
    2770  28966.4       3
  3  0.502535      0.401836     -0.356012E-01  0.00000    
  3 -0.109379     -0.945992E-01 -0.390188     0.675123E-12
  1 -0.781629E-01 -0.104681E-01  0.454090E-01  0.00000    
    2771  72931.4       1
  3  0.497921      0.136854E-02  0.334202      0.00000    
    2772  144923.       3
  3  0.468446     -0.332801     -0.146267      0.00000    
  3  0.142531      0.208128      0.330949     0.114080E-11
  1  0.683809E-01 -0.184232E-01  0.571458E-01  0.00000    
    2773  36230.1       2
  3 -0.481716     -0.228571      0.970421E-01  0.00000    
  1  0.218500E-01 -0.243778E-01 -0.236747     0.609172E-12
    2774  18866.4       2
  3 -0.330241     -0.126048      0.185337      0.00000    
  1  0.166649     -0.129848     -0.111753     0.215790E-11
    2775  81933.8       3
  3 -0.391366     -0.241814     -0.477655E-01  0.00000    
  3 -0.147865      0.320183      0.220859     0.103993E-11
  1 -0.452614E-01 -0.758309E-02  0.785805E-01  0.00000    
    2776  216418.       3
  3  0.898523E-01  0.165284      0.528886      0.00000    
  3  0.391713     -0.128700     -0.561875E-01 0.542137E-12
  1  0.384602E-01 -0.470529E-02 -0.823388E-01  0.00000    
    2777  88724.9       3
  3 -0.217290      0.900450E-01 -0.475469      0.00000    
  3  0.333010      0.108985      0.224469     0.681652E-12
  1 -0.566131E-01 -0.405450E-02 -0.711303E-01  0.00000    
    2778  29624.0       3
  3 -0.126325      0.324681      0.171008      0.00000    
  3  0.245840      0.318309     -0.106778     0.162622E-12
  1  0.719801E-01  0.540802E-01 -0.132365E-01  0.00000    
    2779  37412.8       2
  3 -0.228493      0.358211     -0.732422E-01  0.00000    
  1  0.423536E-01 -0.191002      0.137279     0.538332E-12
    2780  11597.6       2
  3  0.473672     -0.396656     -0.752266E-01  0.00000    
  1 -0.120769     -0.189337     -0.817764E-01 0.105444E-11
    2781  149362.       2
  3  0.275896      0.333139      0.464443      0.00000    
  1 -0.211988     -0.613088E-01 -0.917792E-01 0.931652E-12
    2782  43000.0       3
  3 -0.424935      0.170082      0.200819      0.00000    
  3 -0.939099E-02 -0.408312     -0.797030E-01 0.885777E-12
  1  0.171633E-01  0.585783E-01  0.674908E-01  0.00000    
    2783  31974.5       1
  3 -0.682340     -0.951648E-01  0.424658      0.00000    
    2784  45284.3       3
  3 -0.164179      0.195807      0.627675E-01  0.00000    
  3 -0.918928E-01 -0.234178E-01  0.405175     0.261056E-12
  1  0.368560E-01  0.732117E-01  0.395308E-01  0.00000    
    2785  19141.1       3
  3  0.604479E-01  0.255258      0.388526      0.00000    
  3  0.236147     -0.335038     -0.717222E-01 0.451635E-12
  1 -0.623225E-02  0.486875E-01  0.766269E-01  0.00000    
