#!bxdecay0 1.0.0
#@run_info_start
#@seed=314159
#@activity=2 Bq
#@nevents=200
#@category=1
#@nuclide=Xe136
#@daughter_level=2
#@mode_bb=3
#@min_energy=2 MeV
#@max_energy=4.3 MeV
#@toallevents=1
#@run_info_stop
#
# Format of an event (time in second,  momentum in MeV/c):
#
#   #@event_start
#   event-time nuclide
#   number-of-particles
#   code1 time1 px1 py1 pz1 name
#   ...
#   codeN timeN pxN pyN pzN name
#   #@event_stop
#

#@event_start
3  0 -0.707289464325299 -0.60089592080548 -0.885506120744238 electron
3  0 0.141064032592288 -0.00932014988484449 0.139385798192724 electron
1  4.76302548110338e-12 1.37413392144765 0.511408446952888 -0.50578490122991 gamma
#@event_stop

#@event_start
0.355062832184777 Xe136
4
3  0 0.361826771176431 -0.169807880246241 0.141933132084929 electron
3  0 1.04748711035548 -0.0861552158804609 -0.483957755973679 electron
1  1.53443307950191e-12 -0.0613845597564459 -0.377221527707098 -0.625479699796748 gamma
1  3.90987912409767e-12 0.793691042929931 0.127136814771001 0.157008785431523 gamma
#@event_stop

#@event_start
0.0289001392396924 Xe136
3
3  0 -0.22537527755684 1.02043797021996 -0.371760761334111 electron
3  0 -0.306667410495556 -0.122460727653554 0.361618215613632 electron
1  1.49224963350047e-12 -0.735056355478695 -1.34451225593498 0.239958221178209 gamma
#@event_stop

#@event_start
0.195480355291967 Xe136
4
3  0 -0.239741995192699 -0.713489525538696 0.38908893294144 electron
3  0 -0.446251211957595 0.308577886320837 -0.572040081569292 electron
1  5.55068360215393e-13 0.683680447125263 -0.117522677946291 0.236766691886619 gamma
1  1.05577665314854e-12 -0.439613190560384 0.151167956072762 0.674277014098881 gamma
#@event_stop

#@event_start
0.0385288897906541 Xe136
3
3  0 -0.108694844559983 -0.0186985654835819 0.419227674346295 electron
3  0 -0.534449731414293 0.0388903414495199 -1.01811176182764 electron
1  1.37863342204039e-12 0.793256133738344 0.13765948903095 1.32566797176602 gamma
#@event_stop

#@event_start
0.679724599948461 Xe136
4
3  0 0.184027453714159 -0.681559396459192 -0.296518936844737 electron
3  0 -0.537552325649781 0.670767157128325 -0.130130695857169 electron
1  4.69610928028847e-13 0.639808996520388 -0.0190464317972436 0.357170381481118 gamma
1  9.15276449143146e-13 0.442463248894538 -0.581588383812904 0.369786729334063 gamma
#@event_stop

#@event_start
0.435100707175497 Xe136
3
3  0 0.073506929720789 0.333489741255651 0.00316510478423338 electron
3  0 0.597625935268357 0.655923135177741 -0.824073513425156 electron
1  5.82260575883313e-12 -0.50145134174201 -1.25046723604893 0.768426472366283 gamma
#@event_stop

#@event_start
0.203373305059256 Xe136
3
3  0 0.805148584182024 -0.125402664604828 0.200828563443968 electron
3  0 -0.399262634723343 -0.612388303459013 0.316508429385032 electron
1  1.38536774009017e-13 -0.502974469342569 1.38693724724904 0.478563219839164 gamma
#@event_stop

#@event_start
0.0545824430455378 Xe136
3
3  0 0.209530869565603 0.364769492694597 -0.00372969311260417 electron
3  0 0.129843810517864 -0.89175291796617 -0.729636069161684 electron
1  5.90136229451323e-12 0.294779642167063 1.51079415571142 0.190281322341627 gamma
#@event_stop

#@event_start
0.185459384491768 Xe136
3
3  0 -0.293350613813864 -1.06897718668565 0.58679990780265 electron
3  0 -0.0402505924953514 -0.132394661701897 -0.22354012366846 electron
1  1.66912286479885e-12 0.598255725873458 -0.875624166354233 1.13180095677468 gamma
#@event_stop

#@event_start
0.211733251632937 Xe136
4
3  0 -0.106966266468184 0.583535766004516 -0.650395165992043 electron
3  0 0.565598181851223 -0.344291287735933 -0.361343954831827 electron
1  2.61834626022275e-12 0.637921365761643 0.35530610453158 0.0640539084474438 gamma
1  2.82360432595715e-12 -0.441087894203308 0.262048388265223 0.638383201372726 gamma
#@event_stop

#@event_start
0.304778923911404 Xe136
3
3  0 -0.00419856395627598 0.549317054109112 0.0873491475906193 electron
3  0 0.217066943794877 -0.598989888375975 0.842899871285673 electron
1  4.46446189359125e-12 -1.43351806802018 0.590457398241159 -0.0445758849825238 gamma
#@event_stop

#@event_start
1.31849034706068 Xe136
3
3  0 -0.311806073821022 0.816491581021657 0.969924816728388 electron
3  0 0.0766397489402343 -0.00589524594966362 0.103157881255014 electron
1  1.71181512097131e-12 0.7919511393504 1.06284960634584 -0.805459562716899 gamma
#@event_stop

#@event_start
0.022521253149145 Xe136
3
3  0 0.132935466112738 0.0639108568412269 -0.177772031549937 electron
3  0 -0.734838222374062 0.132504811710979 1.02632521756949 electron
1  1.84767189385876e-12 -0.535910804467562 1.45374144590029 0.0709677259509997 gamma
#@event_stop

#@event_start
0.426714537165558 Xe136
4
3  0 -0.374541442731133 0.521871906668118 -0.881184633839735 electron
3  0 0.305085909745605 0.401644959331514 0.0986495168883018 electron
1  1.25241224278212e-12 -0.0978583117740363 -0.0899645142784741 0.720846125735149 gamma
1  1.65124355736928e-12 0.387190669819845 0.693691539890807 -0.19908900695011 gamma
#@event_stop

#@event_start
0.318668089263848 Xe136
3
3  0 -0.0669032199900091 0.139846827133233 0.108340305273679 electron
3  0 -0.373531338839802 0.706379629815951 1.0080543972129 electron
1  8.4745659915758e-14 -1.27287505050624 0.557321529423499 -0.689044859671551 gamma
#@event_stop

#@event_start
0.391981802195742 Xe136
4
3  0 -0.273462612219776 0.675523052859176 -1.02991742169519 electron
3  0 -0.1173386694842 -0.0759317886151702 0.204205578258429 electron
1  5.05203859364411e-13 -0.255665798117784 -0.674078950363776 -0.132444585956794 gamma
1  1.27462212109858e-11 -0.221460591924828 -0.0955304486113246 0.782681378092276 gamma
#@event_stop

#@event_start
0.533106964387361 Xe136
3
3  0 0.269580966646 0.892663899731596 0.320711783701655 electron
3  0 0.401443753774569 -0.351900176031717 0.351590169548247 electron
1  1.50022799031041e-13 1.16347601820136 -0.458684701046562 -0.917351023379889 gamma
#@event_stop

#@event_start
0.263818198663339 Xe136
4
3  0 0.305931385227817 0.414290231000412 0.594994495003946 electron
3  0 -0.415377707731928 -0.131613796019021 -0.728383148101411 electron
1  6.04788821151788e-13 0.32737702442619 -0.564811332869041 -0.333318829561954 gamma
1  9.05564126525983e-13 0.179602180416545 -0.734887464899997 -0.313758618562867 gamma
#@event_stop

#@event_start
0.187573739952098 Xe136
4
3  0 -0.248924770287327 -0.527546695066887 0.257509367858357 electron
3  0 0.901358479704298 -0.38919956028646 0.105872533510786 electron
1  1.52510410761496e-13 -0.619456313606809 -0.059328702133 0.387353818408799 gamma
1  2.79181006685735e-13 0.0165162326197275 -0.432470073082212 0.695311333107923 gamma
#@event_stop

#@event_start
0.377799889187661 Xe136
4
3  0 0.0719208603870718 -1.13389929256304 0.16618371607257 electron
3  0 0.221449082547217 0.162645324618153 0.339394141646932 electron
1  4.06226818296915e-12 -0.237437170177842 0.405781841588182 0.562364372320333 gamma
1  5.06882714255679e-12 0.574597619721916 -0.583128433679811 -0.0236602038038208 gamma
#@event_stop

#@event_start
1.67913915307266 Xe136
3
3  0 0.134200266921798 -0.117327158414495 -0.294281748926536 electron
3  0 -0.103591525194955 -1.13309888545505 -0.410014640105103 electron
1  2.14140375320854e-12 -1.15913152336988 -0.396986046729157 -0.951008512176716 gamma
#@event_stop

#@event_start
0.254743393311352 Xe136
3
3  0 0.458926450165763 0.473536964118705 -0.310851468483957 electron
3  0 0.330763742512531 0.0237598066424359 0.841335257589258 electron
1  2.4872964064379e-13 0.897739200900095 0.658061095661324 -1.08010227365017 gamma
#@event_stop

#@event_start
0.514588946054802 Xe136
3
3  0 0.329373072627174 0.755107667457436 0.469380267914713 electron
3  0 -0.569955120303143 0.233375866405891 0.292100667029747 electron
1  3.08442715095332e-12 -0.652267679493498 -1.40579736384399 0.0623028578594239 gamma
#@event_stop

#@event_start
0.526757896089486 Xe136
3
3  0 0.711879281071425 -0.355879555912273 0.764389228370464 electron
3  0 0.0944809855638715 -0.0307180269353522 0.487105814524312 electron
1  1.07410729887226e-12 -1.36043423849081 -0.160588597977572 -0.727345162176474 gamma
#@event_stop

#@event_start
0.681438680776322 Xe136
3
3  0 -0.319200619395574 -0.823055363101273 0.229382524647356 electron
3  0 0.446374928398841 0.0646422502182754 -0.562174853650062 electron
1  5.95745252886563e-14 -0.551851495621295 0.95067103611642 -1.09420542306729 gamma
#@event_stop

#@event_start
0.166338962508215 Xe136
4
3  0 0.575110791849474 0.983405492518754 -0.298904532984356 electron
3  0 0.2336861645725 -0.283178320289598 0.142410785323176 electron
1  1.3684399508536e-12 -0.259316898481934 0.391699363837097 0.562685839995395 gamma
1  8.64990742576522e-12 0.595635900432531 0.539588000554467 0.157555272122392 gamma
#@event_stop

#@event_start
0.138356834770165 Xe136
3
3  0 0.223467952238142 -1.21362572157522 -0.389917033783165 electron
3  0 -0.0325647366318278 -0.160540498427187 0.0326056456328995 electron
1  1.26407775307538e-12 -1.44768978863607 0.502417437633991 -0.239524516991791 gamma
#@event_stop

#@event_start
0.279307983813691 Xe136
3
3  0 0.497512224812075 0.222748927328982 -0.289613481267833 electron
3  0 -0.352806923736847 -0.939304389958081 0.0612163551935594 electron
1  2.57198951715144e-13 -1.20350492751673 -0.777591630310959 -0.593740807013722 gamma
#@event_stop

#@event_start
0.167912920791133 Xe136
3
3  0 -0.382783561737682 0.344228915596421 1.09930888067989 electron
3  0 0.111403423506633 0.316950813154502 -0.0222195584432936 electron
1  7.14018690837622e-13 -0.724556728413826 -1.37085225688836 0.0371838283981769 gamma
#@event_stop

#@event_start
0.212942361027975 Xe136
4
3  0 -0.162253785928147 -0.0598837652713674 -0.131372934037641 electron
3  0 -0.375232278834397 1.14132235357163 0.427405995278006 electron
1  5.46383860319513e-13 -0.164317956432626 0.544368779525105 0.462548636439622 gamma
1  6.20897304507394e-13 0.122060579672118 -0.0682535885259664 -0.806971909389314 gamma
#@event_stop

#@event_start
1.23250361731482 Xe136
4
3  0 0.639316028695181 0.478872416683146 -0.970279331534657 electron
3  0 -0.196316324299507 0.125001617623442 0.110688156233805 electron
1  1.67773904380606e-12 -0.310397177515238 0.178837375868473 0.639499636577733 gamma
1  2.12422047955578e-12 0.325306360281701 -0.156458862459969 0.735158075734739 gamma
#@event_stop

#@event_start
0.531048544101242 Xe136
4
3  0 0.863344189656904 0.54063267481407 -0.0120684418266728 electron
3  0 -0.371949440844701 -0.458620631799062 0.114867982272241 electron
1  3.84777103440533e-13 0.283920084084355 -0.103891082542101 0.667746230855527 gamma
1  2.26496243957386e-12 -0.0899336485381869 0.629481042238503 0.516165241296755 gamma
#@event_stop

#@event_start
0.0871925859262343 Xe136
4
3  0 0.720205594236237 0.205320297770645 0.579289361776625 electron
3  0 -0.518181552385897 0.417902426067947 0.153334227191434 electron
1  6.35379820060011e-13 -0.624736188098386 0.29559040287461 0.244172088922391 gamma
1  3.06092381297216e-12 0.295027959687457 -0.05158584436532 -0.762271869915041 gamma
#@event_stop

#@event_start
0.753462332705232 Xe136
4
3  0 0.214934629415653 0.145755667796459 0.909848423437696 electron
3  0 -0.407833089633114 0.54838622284219 0.0230933209813083 electron
1  3.08129243620898e-12 -0.164142721963742 -0.497761759209076 0.512425016851656 gamma
1  4.94371084193673e-12 0.687222701304618 -0.00738804198919943 0.445456367837692 gamma
#@event_stop

#@event_start
0.250754991202526 Xe136
3
3  0 -0.0974633895485665 -0.488007918406952 -0.873524609265018 electron
3  0 0.0322102769005415 0.614738084989609 0.0440555823231823 electron
1  1.05399631733781e-12 1.33673157460044 0.682711639440907 0.390710269686053 gamma
#@event_stop

#@event_start
0.120977735981609 Xe136
4
3  0 -0.1283809507438 -0.884920766419826 0.666637622891058 electron
3  0 0.143783458972253 0.459622555079866 0.00216896815449756 electron
1  1.12855813776403e-12 -0.366021358393177 -0.479988490609616 -0.415846623266699 gamma
1  2.88990516479601e-12 -0.446785814898502 0.435646914716457 0.530429261356793 gamma
#@event_stop

#@event_start
0.0737149652531745 Xe136
4
3  0 0.213366969869455 -0.0925810781445088 0.28164096828962 electron
3  0 0.410676224732996 -1.00330445122572 0.505847289898823 electron
1  3.82224770698372e-12 0.0175163339673547 0.251785406047612 -0.688176058393332 gamma
1  5.87889620641745e-12 0.609671619919746 0.460521047902663 -0.294926906712606 gamma
#@event_stop

#@event_start
0.484046723303217 Xe136
3
3  0 0.320376943110244 0.181401441252951 1.00100783748536 electron
3  0 -0.38615149590359 -0.192680413321613 -0.331152350398251 electron
1  5.70114435762411e-13 -0.942864496642457 1.03933049989108 0.660605519934034 gamma
#@event_stop

#@event_start
0.0869487724604842 Xe136
4
3  0 0.181127305264772 -1.13013945473953 0.312752807475473 electron
3  0 -0.0359846597844457 0.378608165109899 0.0126128471238775 electron
1  1.094381945433e-13 -0.577526358199076 -0.0599287019030089 -0.447393402134556 gamma
1  3.04017696016586e-12 -0.0346651860038686 -0.633186339122932 -0.518299512663688 gamma
#@event_stop

#@event_start
0.228540749491999 Xe136
4
3  0 0.324747802694475 0.576265754481396 -0.0635930030431107 electron
3  0 -0.528857768129473 0.736989563637246 -0.325129960110372 electron
1  3.05952465377323e-13 0.14018159842184 -0.127103426009539 -0.708154530141929 gamma
1  1.32640097349267e-12 0.18506070475892 -0.631582726355359 0.487459531985644 gamma
#@event_stop

#@event_start
0.770504904981824 Xe136
4
3  0 -0.457004886374298 -0.388621310734722 -1.17058146001138 electron
3  0 0.00923095965667381 -0.0464340025309557 -0.0695405852069972 electron
1  9.54523349229856e-14 0.358620898052235 0.637792610552566 0.0435963003562374 gamma
1  4.03306711737674e-12 -0.400699488677441 0.684236817598955 0.204989992964758 gamma
#@event_stop

#@event_start
0.431516978741011 Xe136
3
3  0 -0.836104850724746 -0.0951693214355898 0.202429987831638 electron
3  0 0.736571053502651 -0.191409638394875 0.115294042513467 electron
1  3.63902320747529e-13 0.0435899015405604 -1.45214058645641 -0.543128564568012 gamma
#@event_stop

#@event_start
0.766050602981801 Xe136
4
3  0 -0.500842746140393 0.186164950416975 0.204704186121953 electron
3  0 0.766963738192912 0.698489705894473 -0.112433715467899 electron
1  1.8758474345489e-12 -0.488124571087491 -0.501353565376917 0.218330038209372 gamma
1  7.16827734324057e-12 -0.024139665754458 -0.808056991263687 0.131233286201101 gamma
#@event_stop

#@event_start
0.860362759572447 Xe136
4
3  0 0.0804073885961653 0.852414642298976 0.610024399732416 electron
3  0 0.300002954457733 -0.32454780320701 0.348277087281787 electron
1  8.79007033153166e-14 0.404287553131839 -0.0215346952963807 0.61104568673804 gamma
1  2.48332761963262e-12 -0.727746599440677 -0.297309515652503 0.229680079469258 gamma
#@event_stop

#@event_start
0.179381727593209 Xe136
3
3  0 -0.716258655560398 0.352832328447252 -0.933934019516875 electron
3  0 -0.157233343889379 0.201655253064731 -0.177214961367276 electron
1  4.73598764861131e-13 0.808720908602848 0.346593320027109 -1.27728014252989 gamma
#@event_stop

#@event_start
1.224915075315 Xe136
4
3  0 -0.737237292560706 0.399159413079635 0.64633923109465 electron
3  0 0.375199289240967 -0.37572012314295 -0.157320495875385 electron
1  3.14228999040454e-12 0.143838796678064 -0.111653093376329 -0.710023230119764 gamma
1  8.68246434840319e-12 0.376416088595812 -0.123056673967146 -0.716888403615495 gamma
#@event_stop

#@event_start
0.0357675136891444 Xe136
3
3  0 -0.275248152596672 0.00653376699484445 -0.15865052484181 electron
3  0 -0.0659780628848643 -0.495028826476114 -1.1185170072538 electron
1  4.64134278648158e-13 0.330230267540243 0.330002386608041 1.47906977361898 gamma
#@event_stop

#@event_start
0.56514909345309 Xe136
4
3  0 -0.127878815891016 -0.110202166276192 -0.436816180492633 electron
3  0 -0.782509085102519 -0.557571140770174 0.585704500016366 electron
1  1.80100949388877e-12 0.512903028338629 -0.299419608954688 -0.429613059967321 gamma
1  3.60083189911185e-12 -0.302516769332247 -0.652529221540117 -0.39172722564181 gamma
#@event_stop

#@event_start
0.806762683119904 Xe136
3
3  0 -0.758835543819872 0.427245325912088 0.221232132850204 electron
3  0 0.310029907020491 -0.383971040864567 0.544953911731325 electron
1  3.10910446236027e-12 -1.18838896876624 0.824087941056967 0.560545916334429 gamma
#@event_stop

#@event_start
0.981866729200863 Xe136
3
3  0 -0.264116857958975 0.821646083455387 0.5944794615035 electron
3  0 0.0700426465830481 -0.0669256835322962 -0.558365838075932 electron
1  2.23825048193404e-12 0.662761014202698 -1.39592292794675 -0.133221684742298 gamma
#@event_stop

#@event_start
0.0134039514643292 Xe136
4
3  0 0.663374232891108 0.360949274585212 0.58536458377308 electron
3  0 0.381325586025926 -0.550218054775465 0.0740369783768445 electron
1  8.57033541359959e-13 0.299490127728705 -0.106182133333347 -0.660545242927253 gamma
1  5.82592188868925e-12 0.17668996548065 0.564716281512042 0.566248335532793 gamma
#@event_stop

#@event_start
0.753530398820351 Xe136
3
3  0 0.430810357278874 0.56731316676893 -0.807940157515434 electron
3  0 0.499655321794503 -0.0673376473911666 -0.166038753327104 electron
1  1.8417004860185e-12 0.912003841516062 -1.19447730590757 0.383502227805445 gamma
#@event_stop

#@event_start
1.20724133529582 Xe136
4
3  0 -0.0725789957446739 0.41319020075838 -0.0864881419436029 electron
3  0 -0.527924738179237 -0.512699185427063 -0.889107618131935 electron
1  1.16851102672144e-12 -0.637818209133538 -0.0789261227270874 0.352487729217564 gamma
1  2.56992869259891e-12 0.303088016196667 0.753684957444064 -0.104199996931424 gamma
#@event_stop

#@event_start
2.43451347155618 Xe136
4
3  0 -0.00892125628920472 0.491706603454417 0.999276477394209 electron
3  0 0.289647348809086 -0.338290842135437 -0.188780343862584 electron
1  1.44661772300978e-12 -0.216478357925657 -0.694742085302198 -0.0880883389545074 gamma
1  8.82563465871134e-12 -0.490629964104323 0.608451057837496 0.244602838371558 gamma
#@event_stop

#@event_start
0.0256724278309803 Xe136
4
3  0 -0.0562742258601795 0.00395028444293994 -0.162740633271375 electron
3  0 1.11473702480623 0.0237039918367355 -0.653520163216702 electron
1  3.65782392371688e-12 0.132499764515445 -0.586544124129326 -0.419164410288748 gamma
1  1.13757186169126e-11 0.77459223101528 -0.263303936164384 0.0379330047730618 gamma
#@event_stop

#@event_start
1.95355324735207 Xe136
3
3  0 -0.80888778016729 -0.423483343769647 -0.535211473193269 electron
3  0 0.344069490727264 0.09301772180823 -0.424243325204614 electron
1  1.8380425261118e-12 -1.33700863702602 -0.268711992355336 -0.738784657178424 gamma
#@event_stop

#@event_start
3.37522372911877 Xe136
4
3  0 -0.64002382910994 0.23516514011832 -0.764143830465774 electron
3  0 0.204135302412506 0.215542081352766 0.515874824327089 electron
1  7.16476569382371e-13 -0.608708086098273 -0.296992094682156 0.280284073066742 gamma
1  4.956253395688e-12 -0.161786703240734 -0.284969373499823 -0.750585450712717 gamma
#@event_stop

#@event_start
0.219084139073533 Xe136
3
3  0 0.0938073776984979 -0.059460174233633 -0.751816739588627 electron
3  0 0.783123490406889 0.354185456153312 0.163484340052881 electron
1  1.04417886321241e-12 -0.860005604893311 -1.26838025072435 0.239171275709509 gamma
#@event_stop

#@event_start
0.365094233412125 Xe136
3
3  0 -0.14071374836548 -0.623119907572438 -0.300478190802348 electron
3  0 0.447804200430538 0.403208845028435 -0.702928275460446 electron
1  1.11797689299861e-12 1.11005742112479 1.08320797598608 -0.00583117191763613 gamma
#@event_stop

#@event_start
0.490873595207876 Xe136
4
3  0 0.0351650852827338 0.109726236314925 -0.345273806979058 electron
3  0 0.707036639416049 -0.893585480998191 0.366993047563802 electron
1  9.49062310609422e-14 -0.251513226121982 -0.68771427414039 -0.0328507873462642 gamma
1  2.71102127921016e-13 -0.271418561468989 -0.616341299270225 0.466064767284544 gamma
#@event_stop

#@event_start
1.39533763355428 Xe136
3
3  0 -0.472242132853502 0.256871897257293 -0.587267006735769 electron
3  0 0.747533982758622 -0.18426690493323 -0.335139252816466 electron
1  3.40427708738618e-12 0.632307024927184 0.537218250709049 -1.31041420067582 gamma
#@event_stop

#@event_start
0.569114373526583 Xe136
4
3  0 0.730540989846018 -0.0929688321213981 0.192203734768965 electron
3  0 -0.62337380119749 0.208745722909876 0.575669251499909 electron
1  1.01553045011313e-13 0.112423759576224 -0.343149609400826 0.637885760815217 gamma
1  3.83280289010232e-12 -0.600798098247213 -0.237909777398235 -0.503191397940042 gamma
#@event_stop

#@event_start
0.0956059353825189 Xe136
3
3  0 -0.65325363852633 0.623079434948405 0.378928444144404 electron
3  0 -0.181692853134001 -0.531905998108538 0.320817467858265 electron
1  6.728933603016e-13 0.572470055524886 0.373419653676564 -1.39227755773603 gamma
#@event_stop

#@event_start
1.75118217632832 Xe136
4
3  0 0.286594538348704 -1.06422183526487 0.172155729337676 electron
3  0 -0.1366616580771 -0.145877695460179 -0.437907343830842 electron
1  3.62638571100249e-13 -0.725879938602155 -0.056979949720893 -0.0845020713635867 gamma
1  6.2816614588305e-13 0.110263927980201 0.376078554910538 0.719143787237836 gamma
#@event_stop

#@event_start
0.182856757649995 Xe136
4
3  0 0.991697648550819 0.263700725520524 -0.0273035690235349 electron
3  0 0.465912268965395 0.156621198022899 0.330608637679372 electron
1  6.97708250840007e-13 -0.0697879020925646 -0.0408942616419501 0.728523375113166 gamma
1  3.00628763971557e-12 -0.430556237722695 0.130374667742417 -0.684386420210931 gamma
#@event_stop

#@event_start
0.316243766513488 Xe136
3
3  0 1.21146654329541 -0.0833747352713491 -0.448069814420615 electron
3  0 -0.0686679237428549 -0.151297326818211 -0.00970868210159115 electron
1  2.61258532584616e-13 -0.398535650549045 1.14787792142878 -0.963922513866019 gamma
#@event_stop

#@event_start
0.141533855908456 Xe136
4
3  0 0.0201486374224318 0.497010849594026 -0.988416902690901 electron
3  0 0.114875195532582 0.384252822783753 0.28703883165868 electron
1  9.04449782696372e-13 -0.400969188983605 0.329505388017386 -0.517628156839775 gamma
1  3.74053025034066e-12 0.294176479050915 0.032086520693064 0.763669859535533 gamma
#@event_stop

#@event_start
0.0866476442652215 Xe136
3
3  0 -0.521007981842264 -0.293804296762895 0.343253076826457 electron
3  0 0.294044023572495 0.00733547020095717 -0.893709227211977 electron
1  1.16169246698393e-12 1.21423389891103 0.900082703055388 0.347977249825068 gamma
#@event_stop

#@event_start
0.519751354443491 Xe136
3
3  0 -0.0338067605017225 0.315864284954331 -0.322205912257112 electron
3  0 0.606665228906792 -0.685739699184094 0.674000217657947 electron
1  1.0781994102097e-14 -0.755875500746973 1.35279995519751 -0.0646955067074078 gamma
#@event_stop

#@event_start
0.837663995310381 Xe136
4
3  0 0.830449378300896 -0.394177532165975 -0.562446703927788 electron
3  0 -0.307320299407196 -0.0705453403325698 0.426169173580962 electron
1  1.10604504995197e-12 0.605860090965518 0.0160764412228604 -0.412267022950978 gamma
1  2.62065279707232e-12 -0.672204912351271 -0.364218827633492 -0.293677035888245 gamma
#@event_stop

#@event_start
1.97457383883257 Xe136
3
3  0 -0.0957971280229115 0.720948209310152 0.147924803071976 electron
3  0 0.148798150126877 -0.632709690898971 -0.610764393884946 electron
1  8.0078614747679e-13 0.000311604175806839 -0.495374998247308 1.46976342110365 gamma
#@event_stop

#@event_start
0.85596968921079 Xe136
4
3  0 0.517855019580953 -0.182856913913943 0.540130757703885 electron
3  0 -0.463308377944907 0.544955112524823 -0.486327064357767 electron
1  4.66852855625435e-12 0.691197078197373 0.15980390311801 0.184386310879265 gamma
1  8.51439661862134e-12 -0.476186742299013 -0.532902466806406 -0.400027683204926 gamma
#@event_stop

#@event_start
0.0715873721184732 Xe136
4
3  0 -0.419140948062697 0.080491419915485 0.297015447032284 electron
3  0 -0.110410020338482 -0.831837400278673 0.688941743184928 electron
1  3.02982390970397e-13 0.613663030841549 -0.159049016142598 -0.367981106909628 gamma
1  3.03870402500361e-12 -0.21304307734256 -0.265534817232826 0.744892547978258 gamma
#@event_stop

#@event_start
0.439201197321177 Xe136
3
3  0 0.382907229427695 -0.666865103420106 -0.495325691715923 electron
3  0 -0.600233292037711 -0.345319390424103 -0.189579804685338 electron
1  1.34226157209149e-13 0.915182798009858 0.540668045655176 -1.12947753879139 gamma
#@event_stop

#@event_start
0.00017577835187807 Xe136
4
3  0 0.285222770046506 -0.119583152950247 -0.32830249000495 electron
3  0 0.0294088741017353 1.05779133473721 -0.418495239208531 electron
1  2.9395644696287e-13 0.410960174708598 -0.568380511917648 0.212942077748177 gamma
1  6.59503067399994e-12 -0.238968064230224 -0.477405958955759 0.621078750748721 gamma
#@event_stop

#@event_start
0.509275183570157 Xe136
4
3  0 0.962411941479127 -0.230312701257497 0.0909612117254568 electron
3  0 0.0213721570772799 0.29899739890187 0.554660710619454 electron
1  1.41251544365377e-12 -0.691407394453223 -0.114618082499921 -0.214726593740614 gamma
1  1.56621466055076e-12 -0.441505972601157 -0.610193130132355 -0.321710770874687 gamma
#@event_stop

#@event_start
1.11945777978167 Xe136
4
3  0 -0.154617584045235 0.0833297955503895 0.0919115218275778 electron
3  0 1.12167684462378 -0.525531176084643 -0.333775381046374 electron
1  1.35754072517305e-13 -0.478749326254405 -0.542879198562193 0.115629833431617 gamma
1  1.36950122489112e-12 0.625823013055454 0.0694545136009481 -0.523719988992829 gamma
#@event_stop

#@event_start
0.202490638713948 Xe136
3
3  0 -0.100869056859784 -0.68689436348859 0.428591264669437 electron
3  0 0.52103182626034 -0.616099872824673 -0.146768796450037 electron
1  5.9509620277823e-14 -0.13722907469565 -1.52025956669749 -0.274918225883509 gamma
#@event_stop

#@event_start
0.0638890073262185 Xe136
3
3  0 0.535072218986299 -0.974040058096565 -0.410489901139777 electron
3  0 0.340302536055622 -0.149407525623819 0.093721623912218 electron
1  4.8059935930933e-13 1.54331998230415 0.0097413846087325 -0.153849074246901 gamma
#@event_stop

#@event_start
0.407076612781578 Xe136
4
3  0 -0.0798677746201027 0.228358681434121 0.210226258494879 electron
3  0 -1.04211393067486 -0.12620216430322 0.628260317103226 electron
1  8.42107680947707e-13 0.0492651617424401 -0.584399049650572 -0.439704098918806 gamma
1  9.38731584373683e-12 0.523361183500934 -0.607579762860993 0.166435883649772 gamma
#@event_stop

#@event_start
1.76792401505522 Xe136
4
3  0 -0.0260707651406178 -1.17991157456636 0.0105612915069785 electron
3  0 -0.0490102267802048 0.377809435262662 0.0838528393390998 electron
1  9.230661920422e-13 0.665775952030129 -0.000551671105696796 -0.306644871728466 gamma
1  5.90761252621925e-12 -0.730805672333147 0.29470021871742 0.223239446275969 gamma
#@event_stop

#@event_start
0.218253774067362 Xe136
4
3  0 -0.366224596538994 -0.329096760034435 -0.930785359961679 electron
3  0 0.0311936227652797 -0.331530113143147 0.451021266693839 electron
1  6.66447181191879e-13 0.307275691170277 0.245849643752778 -0.618408119515309 gamma
1  5.73795492992822e-12 -0.724234432246896 0.010193408734863 -0.382284686544439 gamma
#@event_stop

#@event_start
0.82482492005174 Xe136
3
3  0 -0.721297548675267 0.41126465269364 0.788470398441558 electron
3  0 0.378381083251954 -0.222784755512163 0.0431220361883856 electron
1  2.90051843081544e-13 0.401125112310779 -0.0776473065813622 1.49621874739435 gamma
#@event_stop

#@event_start
1.14146022643626 Xe136
3
3  0 -0.412038046011123 0.16491821331024 1.19031054592625 electron
3  0 0.0674394746593731 -0.203834859047772 0.0778819950854611 electron
1  2.88062439814229e-13 -0.608051280846986 -0.986310126592205 -1.03105139253192 gamma
#@event_stop

#@event_start
0.12409290913407 Xe136
4
3  0 0.0288351884045987 0.087404573529979 0.241120402442629 electron
3  0 1.00534221167408 -0.645756451821139 -0.38899187463523 electron
1  1.34655534020176e-12 0.277917714763973 -0.240543048252211 0.634184346825042 gamma
1  1.70798244380799e-12 0.148382851266828 0.68897124295163 0.417207569245348 gamma
#@event_stop

#@event_start
1.22948237236382 Xe136
4
