 DECAY0 generated file: Pb214.dat                               

  date and hour         :   10.10.2007    15:46:31
  initial random number :  0
    
  event type: Pb214           
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
  1  0.120298E-01 -0.101313E-01  0.293969E-02  0.00000    
     120  1657.21       4
  3 -0.145099      0.172268E-01  0.173569E-01  0.00000    
  1  0.186455     -0.718201     -0.259263      0.00000    
  3 -0.135350      0.140364      0.340792E-01  0.00000    
  1 -0.972696E-02  0.127004E-01 -0.292849E-03  0.00000    
     121  1048.28       2
  3  0.219148     -0.340839     -0.717780      0.00000    
  1 -0.241359      0.146784     -0.210010      0.00000    
     122  3331.73       2
  3  0.134050      0.444487      0.129888      0.00000    
  1 -0.240084     -0.356344E-01 -0.167675      0.00000    
     123  1732.96       2
  3 -0.456347      0.216558      0.331110      0.00000    
  1  0.201165     -0.133439      0.169563      0.00000    
     124  2541.95       2
  3 -0.607868     -0.449200      0.462128      0.00000    
  1  0.439857E-01  0.205829     -0.282141      0.00000    
     125  1240.31       4
  3  0.153361     -0.749137E-01 -0.110162E-01  0.00000    
  1  0.132200      0.158175      0.126758      0.00000    
  3  0.163132     -0.108332      0.288976E-01  0.00000    
  1 -0.157043E-01  0.296518E-03 -0.304755E-02  0.00000    
     126  2737.02       1
  3  0.215954E-01 -0.342983     -0.243649      0.00000    
     127  2238.53       2
  3 -0.154994      0.249184     -0.143403E-01  0.00000    
  1 -0.230677      0.754913E-01 -0.167673      0.00000    
     128  1298.35       2
  3 -0.621349     -0.181218      0.720691      0.00000    
  1 -0.304590E-01  0.123111E-02  0.350678      0.00000    
     129  4043.21       5
  3  0.342818      0.575858E-01 -0.768635      0.00000    
  3 -0.247510     -0.339821      0.195662E-01  0.00000    
  1  0.213709E-01 -0.534864E-01  0.704520E-01  0.00000    
  3 -0.304740E-01  0.195503      0.572399E-02  0.00000    
  1 -0.841177E-02  0.835377E-02  0.107451E-01  0.00000    
     130  7679.89       2
  3 -0.324142      0.481794      0.826692E-01  0.00000    
  1 -0.189607      0.289899      0.625430E-01  0.00000    
     131  3883.38       2
  3  0.626869      0.903874      0.304245E-01  0.00000    
  1 -0.118103      0.264102     -0.576796E-01  0.00000    
     132  1788.89       5
  3  0.575541      0.557230E-01 -0.147806      0.00000    
  3  0.261639      0.261756     -0.200378      0.00000    
  1 -0.146970E-01 -0.411548E-01 -0.798203E-01  0.00000    
  3 -0.113718     -0.704426E-01 -0.145907      0.00000    
  1  0.456689E-02 -0.140411E-01  0.616362E-02  0.00000    
     133  863.323       3
  3 -0.233811      0.877739E-01  0.112303E-02  0.00000    
  3  0.377185      0.915083E-01  0.315375      0.00000    
  1 -0.694575E-01 -0.325788E-02  0.587030E-01  0.00000    
     134  4276.96       2
  3 -0.649850E-01  0.879221E-02  0.139836      0.00000    
  1 -0.734616E-01 -0.254044     -0.130729      0.00000    
     135  452.417       2
  3 -0.173110      0.327132      0.401223      0.00000    
  1 -0.190865      0.220923     -0.422898E-01  0.00000    
     136  58.5126       5
  3  0.217506     -0.317317     -0.930037E-01  0.00000    
  1  0.391876E-01 -0.360086      0.286786      0.00000    
  1 -0.417672E-01  0.273910      0.147733      0.00000    
  3 -0.992960E-01 -0.176350     -0.963522E-01  0.00000    
  1  0.830132E-02  0.442790E-02 -0.129415E-01  0.00000    
     137  209.322       3
  3  0.262205      0.332825      0.101313      0.00000    
  3  0.213860      0.114235      0.437399      0.00000    
  1 -0.838465E-02  0.316529E-01  0.849046E-01  0.00000    
     138  2024.01       5
  3  0.894172     -0.649911E-01  0.352088      0.00000    
  3 -0.195809      0.107877     -0.356573      0.00000    
  1 -0.767181E-01  0.430728E-01  0.232395E-01  0.00000    
  3 -0.158945      0.918367E-01 -0.740633E-01  0.00000    
  1  0.159860E-01  0.399580E-03 -0.537714E-03  0.00000    
     139  1086.71       2
  3  0.284045     -0.128059      0.402475      0.00000    
  1 -0.253441     -0.418557E-01  0.240665      0.00000    
     140  452.006       2
  3 -0.857500      0.220853     -0.110619      0.00000    
  1 -0.124540     -0.228592      0.236938      0.00000    
     141  2205.81       2
  3 -0.351337     -0.198956      0.140452      0.00000    
  1 -0.182047     -0.497881E-02 -0.301227      0.00000    
     142  866.019       1
  3  0.747712     -0.557493     -0.124616      0.00000    
     143  3713.88       3
  3 -0.367976      0.618671      0.551509      0.00000    
  3  0.303745E-01  0.571959      0.824789E-01  0.00000    
  1 -0.398371E-01  0.812429E-01  0.967458E-02  0.00000    
     144  2219.07       2
  3  0.240822     -0.804640      0.353202      0.00000    
  1  0.220115     -0.842304E-01 -0.177425      0.00000    
     145  5742.61       2
  3 -0.602933     -0.554328     -0.140940      0.00000    
